Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.39,2017:Q3,2017-11-09,0.7334,00:07,1.11
1.22,2017:Q2,2017-08-10,0.4872,02:03,0.922
1.05,2017:Q1,2017-05-30,0.6592,16:52,0.997
1.24,2016:Q4,2017-05-22,2.7848,18:25,1.814
1.65,2016:Q3,2016-11-10,-0.2082,01:51,1.561
1.93,2016:Q2,2016-08-10,-3.5109,06:29,1.983
1.75,2016:Q1,2016-05-12,0.8577,05:57,1.723
1.8,2015:Q4,2016-02-18,1.1868,06:02,1.927
-2.4245362661989844e-14,2015:C3,2015-04-21,0.6226,16:03,-2.4245362661989844e-14
1.76,2015:Q3,2015-10-22,1.0207,06:05,1.721
-2.4245362661989844e-14,2015:C2,2015-02-05,-0.2614,07:30,-2.4245362661989844e-14
2.18,2015:Q2,2015-08-05,0.6961,07:46,1.957
1.85,2015:Q1,2015-04-21,0.6296,16:03,1.775
1.74,2014:Q4,2015-02-05,0.9296,07:52,1.764
0.7433,2014:Q3,2014-11-06,0.7417,08:00,1.446
1.0478,2014:Q2,2014-08-14,1.0308,08:03,1.554
1.31,2014:Q1,2014-05-07,0.6312,07:42,1.512
1.57,2013:Q4,2013-08-15,1.3826,08:17,1.562
1.42,2013:Q3,2013-05-07,1.2098,07:44,1.444
1.36,2013:Q2,2013-02-01,1.2052,07:45,1.313
1.27,2013:Q1,2012-11-07,1.1334,07:51,1.236
1.28,2012:Q4,2012-08-16,1.1471,07:54,1.268
1.41,2012:Q3,2012-05-08,1.2798,08:11,1.214
1.2,2012:Q2,2012-02-07,1.0644,07:52,1.154
1.1,2012:Q1,2011-10-27,1.0307,07:47,1.045
1.02,2011:Q4,2011-08-16,0.9328,08:04,0.994
1.07,2011:Q3,2011-05-03,0.9879,08:01,0.97
1.05,2011:Q2,2011-02-01,0.9695,07:55,0.947
0.87,2011:Q1,2010-11-02,1.6622,08:04,0.783
0.71,2010:Q4,2010-08-12,0.7103,07:46,0.675
0.76,2010:Q3,2010-04-29,0.7617,07:53,0.633
0.7,2010:Q2,2010-02-02,0.6849,07:45,0.644
