Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
-0.0895,2017:Q3,2017-11-01,0.1662,16:15,-0.053
-0.0997,2017:Q2,2017-08-02,-0.0026,16:18,-0.088
-0.0846,2017:Q1,2017-05-03,0.2115,16:16,-0.089
0.154,2016:Q4,2017-02-23,0.6337,01:16,0.051
0.25,2016:Q3,2016-11-02,0.2329,16:17,0.143
0.17,2016:Q2,2016-08-03,0.1762,16:30,-0.016
0.3216,2016:Q1,2016-05-04,0.651,16:49,0.269
1.68,2015:Q4,2016-02-24,0.6275,16:46,0.652
0.87,2015:Q3,2015-11-04,0.8673,16:21,0.654
1.11,2015:Q2,2015-08-05,1.123,17:16,0.511
1.1,2015:Q1,2015-05-06,1.0937,16:20,0.586
0.95,2014:Q4,2015-02-25,0.9721,22:45,0.748
0.96,2014:Q3,2014-11-09,0.9866,20:40,0.812
1.61,2014:Q2,2014-08-06,1.6107,16:18,1.11
1.43,2014:Q1,2014-05-07,1.4665,16:15,1.016
0.73,2013:Q4,2014-02-26,0.728,17:28,0.719
1.37,2013:Q3,2013-11-06,1.3915,16:56,1.066
1.08,2013:Q2,2013-08-07,1.0292,16:39,1.082
0.93,2013:Q1,2013-05-08,1.0381,16:30,0.995
0.91,2012:Q4,2013-03-01,0.9167,16:56,0.816
1.37,2012:Q3,2012-11-04,1.4092,23:00,0.792
0.84,2012:Q2,2012-08-01,0.8769,17:19,0.439
0.55,2012:Q1,2012-05-02,0.8074,17:00,0.322
0.18,2011:Q4,2012-02-27,0.3178,01:00,0.211
0.03,2011:Q3,2011-11-02,0.107,16:23,0.761
0.65,2011:Q2,2011-08-03,0.5008,16:15,0.805
0.54,2011:Q1,2011-05-04,0.5855,16:15,0.765
0.68,2010:Q4,2011-02-23,0.6245,15:32,0.887
1.22,2010:Q3,2010-11-03,1.1892,16:52,1.317
1.7,2010:Q2,2010-08-04,1.68,16:15,1.692
2.22,2010:Q1,2010-05-05,2.1648,16:15,2.094
2.22,2009:Q4,2010-02-24,2.1693,08:01,2.554
