Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.91,2017:Q4,2018-01-31,0.9086,16:01,0.871
0.7256,2017:Q3,2017-10-25,0.7216,16:01,0.68
1.248,2017:Q2,2017-07-26,1.2501,16:01,1.268
0.461,2017:Q1,2017-04-26,0.4609,16:01,0.458
0.9372,2016:Q4,2017-02-01,0.9418,16:01,0.916
0.6662,2016:Q3,2016-10-19,0.67,Aft-mkt,0.658
1.1636,2016:Q2,2016-07-20,1.1607,16:01,1.156
0.5,2016:Q1,2016-04-20,0.5004,16:01,0.464
0.82,2015:Q4,2016-01-27,0.82,16:01,0.817
0.64,2015:Q3,2015-10-21,0.64,16:01,0.627
1.12,2015:Q2,2015-07-22,1.12,16:01,1.112
0.42,2015:Q1,2015-04-22,0.42,16:01,0.407
0.81,2014:Q4,2015-01-28,0.81,16:01,0.764
0.55,2014:Q3,2014-10-22,0.55,16:01,0.503
0.95,2014:Q2,2014-07-23,0.95,16:01,0.947
0.35,2014:Q1,2014-04-23,0.35,16:01,0.368
0.68,2013:Q4,2014-01-29,0.68,16:01,0.648
0.46,2013:Q3,2013-10-23,0.46,16:01,0.413
0.875,2013:Q2,2013-07-24,0.435,16:01,0.86
0.31,2013:Q1,2013-04-24,0.155,16:01,0.312
0.555,2012:Q4,2013-01-30,0.275,16:01,0.519
0.345,2012:Q3,2012-10-24,0.175,16:01,0.338
0.725,2012:Q2,2012-07-25,0.725,16:01,0.699
0.275,2012:Q1,2012-04-25,0.275,16:01,0.274
0.48,2011:Q4,2012-02-01,0.48,16:24,0.469
0.29,2011:Q3,2011-10-19,0.29,16:01,0.262
0.615,2011:Q2,2011-07-20,0.615,16:01,0.602
0.12,2011:Q1,2011-04-20,0.12,16:01,0.081
0.335,2010:Q4,2011-01-26,0.335,16:01,0.312
0.215,2010:Q3,2010-10-20,0.2,16:01,0.191
0.5125,2010:Q2,2010-07-21,0.52,16:01,0.511
0.0625,2010:Q1,2010-04-21,0.07,16:01,0.059
0.26,2009:Q4,2010-01-27,0.255,16:01,0.221
