Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.3969,2017:Q3,2017-11-08,0.3799,16:05,0.398
0.3854,2017:Q2,2017-08-08,0.39,16:05,0.399
0.3288,2017:Q1,2017-05-04,0.3439,16:10,0.319
0.3547,2016:Q4,2017-03-01,0.3567,16:05,0.304
0.3393,2016:Q3,2016-11-03,0.1136,16:10,0.371
0.33,2016:Q2,2016-08-04,0.3304,16:05,0.346
0.2667,2016:Q1,2016-04-29,0.2689,08:55,0.247
0.2267,2015:Q4,2016-02-25,0.2335,16:10,0.272
0.28,2015:Q3,2015-11-05,0.2863,16:05,0.269
0.2633,2015:Q2,2015-08-06,0.2417,16:05,0.3
0.2067,2015:Q1,2015-05-07,0.2568,16:21,0.227
0.2433,2014:Q4,2015-02-26,0.2436,16:05,0.197
0.24,2014:Q3,2014-11-06,0.2395,16:05,0.222
0.28,2014:Q2,2014-08-07,0.2812,16:05,0.25
0.19,2014:Q1,2014-05-08,0.1833,16:05,0.163
0.1533,2013:Q4,2014-02-27,0.1509,16:05,0.154
0.1833,2013:Q3,2013-11-07,0.1766,16:05,0.191
0.2133,2013:Q2,2013-08-08,0.2066,16:10,0.214
0.12,2013:Q1,2013-05-08,0.1201,16:10,0.155
0.13,2012:Q4,2013-02-27,0.1298,16:05,0.136
0.1567,2012:Q3,2012-11-07,0.1564,16:10,0.183
0.1967,2012:Q2,2012-08-08,0.1968,16:05,0.203
0.1367,2012:Q1,2012-05-09,0.1362,16:15,0.128
0.1167,2011:Q4,2012-02-23,0.1166,16:05,0.123
0.1483,2011:Q3,2011-11-03,0.1476,16:10,0.147
0.1483,2011:Q2,2011-08-04,0.1504,16:10,0.139
-2.4245362661989844e-14,2011:Q1,2011-05-05,0.0482,,0.082
-2.4245362661989844e-14,2010:Q4,2011-02-24,0.0433,,0.103
0.12,2010:Q3,2010-11-04,0.1208,,0.121
0.115,2010:Q2,2010-08-05,0.1158,,0.11
0.0583,2010:Q1,2010-05-06,0.0577,16:17,0.077
0.095,2009:Q4,2010-02-25,0.0467,16:10,0.088
