Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.96,2018:Q2,2018-01-31,0.9051,16:06,0.862
0.8432,2018:Q1,2017-10-26,0.7922,16:05,0.718
0.75,2017:Q4,2017-07-20,1.0611,16:08,0.708
0.73,2017:Q3,2017-04-27,0.6343,16:11,0.699
0.84,2017:Q2,2017-01-26,0.7421,16:08,0.786
0.76,2017:Q1,2016-10-20,0.6866,16:07,0.683
0.69,2016:Q4,2016-07-19,0.7729,16:08,0.582
0.62,2016:Q3,2016-04-21,0.54,16:08,0.638
0.78,2016:Q2,2016-01-28,0.74,16:08,0.71
0.67,2016:Q1,2015-10-22,0.63,16:08,0.587
0.62,2015:Q4,2015-07-21,0.4898,16:07,0.58
0.62,2015:Q3,2015-04-23,0.6067,16:06,0.528
0.77,2015:Q2,2015-01-26,0.7452,16:11,0.748
0.65,2015:Q1,2014-10-23,0.6439,19:50,0.551
0.58,2014:Q4,2014-07-22,0.573,16:02,0.604
0.68,2014:Q3,2014-04-24,0.673,16:03,0.63
0.78,2014:Q2,2014-01-23,0.7746,17:30,0.684
0.62,2014:Q1,2013-10-24,0.6205,16:03,0.542
0.66,2013:Q4,2013-07-18,0.5876,16:01,0.747
0.72,2013:Q3,2013-04-18,0.7721,16:01,0.678
0.76,2013:Q2,2013-01-24,0.7565,16:02,0.744
0.53,2013:Q1,2012-10-18,0.5311,16:02,0.561
0.67,2012:Q4,2012-07-19,0.7429,16:04,0.62
0.6,2012:Q3,2012-04-19,0.5974,16:05,0.574
0.78,2012:Q2,2012-01-19,0.7558,16:08,0.762
0.68,2012:Q1,2011-10-20,0.6798,16:06,0.679
0.69,2011:Q4,2011-07-21,0.6885,16:06,0.576
0.56,2011:Q3,2011-04-28,0.5415,16:07,0.555
0.77,2011:Q2,2011-01-27,0.7611,15:59,0.683
0.62,2011:Q1,2010-10-28,0.6175,16:12,0.548
0.51,2010:Q4,2010-07-22,0.5088,16:15,0.464
0.45,2010:Q3,2010-04-22,0.4408,16:10,0.422
0.74,2010:Q2,2010-01-28,0.738,16:05,0.586
