Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.61,2018:Q1,2017-11-15,0.5217,16:05,0.6
0.61,2017:Q4,2017-08-16,0.533,16:04,0.606
0.6,2017:Q3,2017-05-17,0.5245,16:12,0.578
0.57,2017:Q2,2017-02-15,0.4985,16:05,0.562
0.61,2017:Q1,2016-11-16,0.5342,16:05,0.591
0.63,2016:Q4,2016-08-17,0.5622,16:05,0.6
0.57,2016:Q3,2016-05-18,0.4711,16:05,0.552
0.57,2016:Q2,2016-02-10,0.497,16:05,0.537
0.59,2016:Q1,2015-11-12,0.5102,16:05,0.563
0.59,2015:Q4,2015-08-12,0.4956,16:05,0.563
0.54,2015:Q3,2015-05-13,0.4422,16:05,0.527
0.53,2015:Q2,2015-02-11,0.421,16:05,0.514
0.54,2015:Q1,2014-11-12,0.4383,16:05,0.525
0.55,2014:Q4,2014-08-13,0.5131,16:05,0.528
0.51,2014:Q3,2014-05-14,0.4247,16:05,0.478
0.47,2014:Q2,2014-02-12,0.378,16:05,0.458
0.53,2014:Q1,2013-11-13,0.4448,16:05,0.505
0.52,2013:Q4,2013-08-14,0.456,16:05,0.512
0.51,2013:Q3,2013-05-15,0.4432,16:05,0.492
0.51,2013:Q2,2013-02-13,0.4363,16:05,0.48
0.48,2013:Q1,2012-11-13,0.4025,16:05,0.46
0.47,2012:Q4,2012-08-15,0.4011,16:04,0.456
0.48,2012:Q3,2012-05-09,0.4018,16:05,0.466
0.47,2012:Q2,2012-02-08,0.3564,16:05,0.434
0.4308,2012:Q1,2011-11-09,0.3564,16:05,0.394
0.3994,2011:Q4,2011-08-10,0.3172,16:05,0.381
0.42,2011:Q3,2011-05-11,0.3453,16:05,0.369
0.3719,2011:Q2,2011-02-09,0.2907,16:04,0.348
0.4248,2011:Q1,2010-11-10,0.3343,16:05,0.396
0.43,2010:Q4,2010-08-11,0.3444,16:05,0.417
0.4222,2010:Q3,2010-05-12,0.3687,16:05,0.388
0.4,2010:Q2,2010-02-03,0.3297,16:05,0.351
