Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.84,2017:Q4,2018-01-18,0.8416,05:45,0.794
0.78,2017:Q3,2017-10-19,0.776,05:45,0.781
0.78,2017:Q2,2017-07-20,0.7773,06:02,0.768
0.74,2017:Q1,2017-04-20,0.7964,05:45,0.729
0.73,2016:Q4,2017-01-19,0.7297,06:03,0.739
0.76,2016:Q3,2016-10-19,0.7628,05:45,0.711
0.71,2016:Q2,2016-07-21,0.7146,05:45,0.68
0.69,2016:Q1,2016-04-21,0.6881,05:45,0.643
0.68,2015:Q4,2016-01-21,0.6811,05:45,0.727
0.7,2015:Q3,2015-10-15,0.7047,05:45,0.686
0.69,2015:Q2,2015-07-16,0.6881,05:45,0.698
0.67,2015:Q1,2015-04-23,0.6816,05:45,0.698
0.77,2014:Q4,2015-01-22,0.766,05:45,0.733
0.71,2014:Q3,2014-10-16,0.8249,05:45,0.716
0.7,2014:Q2,2014-07-21,0.6108,05:45,0.745
0.7,2014:Q1,2014-04-17,0.6872,05:45,0.703
0.73,2013:Q4,2014-01-16,0.7584,05:45,0.718
0.7,2013:Q3,2013-10-17,0.7018,05:45,0.699
0.79,2013:Q2,2013-07-18,0.7946,05:45,0.738
0.69,2013:Q1,2013-04-18,0.6898,05:45,0.683
0.72,2012:Q4,2013-01-17,0.7201,05:45,0.706
0.7,2012:Q3,2012-10-18,0.6994,05:54,0.716
0.72,2012:Q2,2012-07-19,0.7049,06:00,0.704
0.62,2012:Q1,2012-04-19,0.621,06:00,0.584
0.56,2011:Q4,2012-01-19,0.5647,06:00,0.53
0.52,2011:Q3,2011-10-20,0.52,06:00,0.495
0.44,2011:Q2,2011-07-21,0.4418,06:05,0.43
0.32,2011:Q1,2011-04-21,0.3182,06:05,0.304
0.3,2010:Q4,2011-01-21,0.3035,06:05,0.246
0.31,2010:Q3,2010-10-21,0.31,06:05,0.252
0.34,2010:Q2,2010-07-22,0.3352,06:05,0.333
0.27,2010:Q1,2010-04-22,0.2858,06:06,0.232
0.25,2009:Q4,2010-01-22,0.2772,06:05,0.21
