Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
-0.02,2017:Q3,2017-10-30,-0.0213,16:30,-0.127
0.05,2017:Q2,2017-08-03,0.0508,07:17,-0.131
-0.05,2017:Q1,2017-05-01,-0.0559,16:15,-0.137
0.26,2016:Q4,2017-02-13,0.2588,16:30,-0.095
-0.07,2016:Q3,2016-11-01,-0.0698,16:38,-0.233
-0.24,2016:Q2,2016-08-03,-0.2395,07:00,-0.286
-0.53,2016:Q1,2016-05-04,-0.5325,07:00,-0.579
0.44,2015:Q4,2016-02-17,0.4355,07:53,-0.022
-0.21,2015:Q3,2015-11-02,-0.2635,07:15,-0.173
0.26,2015:Q2,2015-08-03,0.261,07:30,0.055
0.03,2015:Q1,2015-05-05,0.0265,07:30,0.016
0.38,2014:Q4,2015-02-19,0.3676,07:30,0.344
0.28,2014:Q3,2014-10-28,0.2823,07:27,0.362
0.87,2014:Q2,2014-07-24,0.8662,07:27,0.788
0.82,2014:Q1,2014-04-24,0.8162,07:27,0.75
0.5,2013:Q4,2014-02-06,0.4948,07:28,0.589
0.97,2013:Q3,2013-10-24,0.944,07:28,0.967
0.69,2013:Q2,2013-07-25,0.6696,07:24,0.735
0.825,2013:Q1,2013-04-25,0.7611,07:23,0.624
0.825,2012:Q4,2013-02-07,0.7839,07:24,0.564
0.465,2012:Q3,2012-10-25,0.4026,07:28,0.537
0.385,2012:Q2,2012-07-26,0.3577,07:28,0.464
0.875,2012:Q1,2012-04-26,0.8367,07:28,0.712
0.59,2011:Q4,2012-02-09,0.7846,07:28,0.581
0.62,2011:Q3,2011-10-20,0.5044,07:28,0.509
0.72,2011:Q2,2011-07-28,0.6349,07:30,0.661
0.675,2011:Q1,2011-04-28,0.6374,07:30,0.565
0.52,2010:Q4,2011-02-10,0.5165,07:34,0.512
0.635,2010:Q3,2010-10-28,0.6329,07:30,0.395
0.535,2010:Q2,2010-07-29,0.5331,07:30,0.377
0.39,2010:Q1,2010-04-29,0.3903,07:30,0.359
0.505,2009:Q4,2010-02-18,0.815,07:30,0.515
