Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.38,2017:Q3,2017-11-03,0.3854,06:30,0.394
0.29,2017:Q2,2017-08-03,0.287,06:30,0.219
0.37,2017:Q1,2017-05-05,0.3661,06:30,0.343
0.26,2016:Q4,2017-02-28,0.2577,06:30,0.282
0.41,2016:Q3,2016-11-04,0.4054,06:30,0.363
0.17,2016:Q2,2016-08-05,0.1694,06:45,0.202
0.32,2016:Q1,2016-05-10,0.3209,06:45,0.312
0.27,2015:Q4,2016-02-26,0.2696,06:45,0.229
0.34,2015:Q3,2015-11-05,0.3388,06:30,0.293
0.19,2015:Q2,2015-08-10,0.1953,08:15,0.186
0.3,2015:Q1,2015-05-11,0.2954,08:15,0.327
0.36,2014:Q4,2015-02-26,0.3606,08:15,0.259
0.3,2014:Q3,2014-11-05,0.3138,08:15,0.304
0.21,2014:Q2,2014-08-06,0.214,08:15,0.235
0.4,2014:Q1,2014-05-01,0.4091,08:15,0.321
0.26,2013:Q4,2014-02-26,0.2507,08:15,0.279
0.33,2013:Q3,2013-11-06,0.3314,08:15,0.353
0.29,2013:Q2,2013-08-01,0.289,08:15,0.261
0.31,2013:Q1,2013-05-02,0.3051,08:15,0.365
0.28,2012:Q4,2013-02-27,0.2728,08:15,0.21
0.37,2012:Q3,2012-11-07,0.3619,08:15,0.335
0.27,2012:Q2,2012-08-02,0.2574,08:15,0.248
0.33,2012:Q1,2012-05-03,0.319,08:15,0.333
0.26,2011:Q4,2012-02-29,0.242,08:15,0.189
0.37,2011:Q3,2011-11-02,0.3662,08:15,0.293
0.24,2011:Q2,2011-08-04,0.2519,08:15,0.227
0.34,2011:Q1,2011-05-05,0.3341,08:15,0.334
0.31,2010:Q4,2011-03-01,0.2885,08:02,0.292
0.25,2010:Q3,2010-10-28,0.2618,07:00,0.279
0.2,2010:Q2,2010-08-04,0.1826,08:00,0.223
0.32,2010:Q1,2010-05-05,0.328,08:00,0.307
0.27,2009:Q4,2010-02-26,0.2636,08:00,0.302
