Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.52,2017:Q4,2018-01-16,0.318,06:00,0.512
0.57,2017:Q3,2017-09-26,0.3736,06:00,0.528
0.52,2017:Q2,2017-06-27,0.2871,06:00,0.523
0.45,2017:Q1,2017-03-28,0.2091,06:00,0.451
0.48,2016:Q4,2017-01-17,0.27,06:00,0.462
0.45,2016:Q3,2016-09-27,0.1675,06:00,0.443
0.35,2016:Q1,2016-05-10,0.1735,07:00,0.345
0.37,2015:Q4,2016-02-10,0.2575,07:00,0.373
0.37,2015:Q3,2015-11-10,0.2331,07:00,0.37
0.36,2015:Q2,2015-08-12,0.238,07:00,0.352
0.36,2015:Q1,2015-05-13,0.2953,07:00,0.358
0.37,2014:Q4,2015-02-11,0.2495,07:01,0.367
0.37,2014:Q3,2014-11-12,0.4695,07:00,0.363
0.37,2014:Q2,2014-08-13,0.2835,07:00,0.349
