Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.53,2013:Q3,2013-11-05,0.5437,02:30,0.548
0.63,2013:Q2,2013-07-30,0.742,02:30,0.585
0.57,2013:Q1,2013-04-30,0.5399,02:30,0.558
0.43,2012:Q4,2013-02-05,0.3747,05:59,0.384
0.44,2012:Q3,2012-11-06,0.4866,02:30,0.407
0.51,2012:Q2,2012-08-03,0.526,02:33,0.501
0.47,2012:Q1,2012-04-30,0.4153,02:30,0.479
0.5,2011:Q4,2012-02-10,0.6431,02:33,0.484
0.71,2011:Q3,2011-11-03,0.8317,03:30,0.699
0.61,2011:Q2,2011-08-02,0.6324,02:33,0.595
0.68,2011:Q1,2011-04-28,0.6421,02:33,0.604
0.46,2010:Q4,2011-02-08,0.5547,02:30,0.43
0.46,2010:Q3,2010-11-02,0.4719,03:33,0.426
0.64,2010:Q2,2010-08-03,0.6452,02:30,0.594
0.54,2010:Q1,2010-05-04,0.5324,02:33,0.539
0.58,2009:Q4,2010-02-09,0.7646,02:30,0.478
