Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.4653,2017:Q3,2017-10-30,0.4691,16:01,0.255
0.1413,2017:Q2,2017-07-31,0.1424,16:01,0.195
0.3693,2017:Q1,2017-05-01,0.3704,16:01,0.213
0.1977,2016:Q4,2017-02-27,0.1951,16:01,0.11
0.0842,2016:Q3,2016-11-01,0.0842,16:01,0.08
0.3506,2016:Q2,2016-07-28,0.1056,16:01,0.148
0.4736,2016:Q1,2016-05-02,0.2441,16:01,0.065
0.3784,2015:Q4,2016-02-25,0.1814,16:01,0.091
-0.9006,2015:Q3,2015-11-04,-0.9043,16:01,0.105
0.2668,2015:Q2,2015-07-29,0.2721,16:01,0.088
-0.569,2015:Q1,2015-04-23,-0.5669,16:01,0.091
0.04,2014:Q4,2015-02-26,-0.0204,16:01,0.022
-0.1,2014:Q3,2014-11-04,-0.0223,16:01,0.004
-0.01,2014:Q2,2014-07-24,0.0196,16:02,0.022
0.08,2014:Q1,2014-05-01,-0.0053,16:01,-0.032
-0.05,2013:Q4,2014-02-25,-0.0442,16:01,-0.034
0.04,2013:Q3,2013-11-04,0.0459,16:01,-0.107
-0.21,2013:Q2,2013-08-01,-0.2078,16:01,-0.104
-0.13,2013:Q1,2013-04-29,-0.1286,16:01,-0.209
-0.28,2012:Q4,2013-02-21,-0.2852,16:01,-0.142
-0.28,2012:Q3,2012-11-05,-0.2813,16:01,-0.167
-0.22,2012:Q2,2012-08-02,-0.2159,16:01,-0.16
-0.2,2012:Q1,2012-04-30,-0.1952,16:05,-0.183
-0.26,2011:Q4,2012-02-23,-0.2278,16:01,-0.21
-0.29,2011:Q3,2011-10-31,-0.2831,16:01,-0.239
-0.26,2011:Q2,2011-08-01,-0.2574,16:00,-0.222
-0.3,2011:Q1,2011-04-28,-0.2725,16:01,-0.215
-0.32,2010:Q4,2011-02-24,-0.2837,16:05,-0.229
-0.28,2010:Q3,2010-10-28,-0.2779,16:01,-0.24
-0.34,2010:Q2,2010-08-02,-0.4367,16:04,-0.327
-0.3,2010:Q1,2010-05-04,-0.3045,16:04,-0.244
-0.31,2009:Q4,2010-02-25,-0.3303,16:03,-0.241
