Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.98,2017:Q3,2017-11-01,0.9028,06:00,0.955
0.93,2017:Q2,2017-08-03,0.8795,06:00,0.905
0.84,2017:Q1,2017-05-05,0.8772,06:00,0.837
0.87,2016:Q4,2017-02-08,0.7592,06:00,0.862
0.86,2016:Q3,2016-11-07,0.756,06:00,0.838
0.87,2016:Q2,2016-08-05,0.7607,06:00,0.817
0.8,2016:Q1,2016-05-06,0.7494,06:00,0.786
0.8,2015:Q4,2016-02-08,0.7195,06:01,0.779
0.76,2015:Q3,2015-11-04,0.6794,06:00,0.759
0.79,2015:Q2,2015-08-05,0.7091,06:00,0.728
0.71,2015:Q1,2015-05-04,0.6522,06:00,0.696
0.67,2014:Q4,2015-02-04,0.6091,06:00,0.643
0.66,2014:Q3,2014-11-05,0.5952,06:00,0.633
0.66,2014:Q2,2014-08-06,0.6177,06:00,0.625
0.62,2014:Q1,2014-05-07,0.578,06:00,0.594
0.575,2013:Q4,2014-02-05,0.5448,06:00,0.571
0.565,2013:Q3,2013-11-05,0.5303,06:00,0.552
0.535,2013:Q2,2013-08-06,0.2479,06:00,0.532
0.51,2013:Q1,2013-05-08,0.4718,06:00,0.505
0.495,2012:Q4,2013-02-07,0.4595,06:00,0.49
0.485,2012:Q3,2012-11-07,0.4541,06:00,0.461
0.44,2012:Q2,2012-08-06,0.4095,06:00,0.436
0.43,2012:Q1,2012-05-07,0.3948,06:00,0.428
0.42,2011:Q4,2012-02-08,0.3898,06:00,0.413
0.4,2011:Q3,2011-11-02,0.364,06:00,0.378
0.36,2011:Q2,2011-08-02,0.3342,06:00,0.347
0.355,2011:Q1,2011-05-03,0.3346,06:00,0.331
0.35,2010:Q4,2011-02-07,0.3311,06:00,0.349
0.345,2010:Q3,2010-11-01,0.3296,06:00,0.312
0.295,2010:Q2,2010-08-03,0.28,06:00,0.27
0.265,2010:Q1,2010-05-04,0.245,06:00,0.251
0.25,2009:Q4,2010-02-09,0.247,06:00,0.237
