Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.4404,2017:Q3,2017-11-09,0.43,,0.37
0.4611,2017:Q2,2017-08-02,0.4592,08:00,0.372
0.34,2017:Q1,2017-05-03,0.3742,16:15,0.362
0.7133,2016:Q4,2017-02-08,0.6764,16:15,0.442
0.3951,2016:Q3,2016-10-31,0.3707,06:35,0.417
0.41,2016:Q2,2016-07-27,0.5389,06:50,0.433
0.34,2016:Q1,2016-04-28,0.36,06:50,0.427
0.1066,2015:Q4,2016-02-04,0.1722,06:50,0.536
0.5154,2015:Q3,2015-10-28,0.3533,06:50,0.46
0.42,2015:Q2,2015-07-29,0.4235,08:00,0.388
0.35,2015:Q1,2015-04-29,0.3574,08:00,0.353
0.35,2014:Q4,2015-02-04,0.3386,08:00,0.313
0.35,2014:Q3,2014-11-05,0.3661,08:00,0.316
0.37,2014:Q2,2014-07-29,0.2208,05:00,0.325
0.47,2014:Q1,2014-04-30,0.47,08:00,0.275
0.23,2013:Q4,2014-02-05,0.2237,08:00,0.126
0.12,2013:Q3,2013-10-30,0.1168,08:00,-0.124
-0.08,2013:Q2,2013-07-31,-0.0829,08:07,-0.086
-0.13,2013:Q1,2013-04-25,-0.24,08:00,-0.168
-0.16,2012:Q4,2013-02-12,-0.3081,07:30,-0.106
-0.26,2012:Q3,2012-10-24,-0.5994,07:00,-0.207
-0.29,2012:Q2,2012-07-25,-0.278,07:00,-0.226
-0.37,2012:Q1,2012-05-03,-0.4586,06:00,-0.551
-0.62,2011:Q4,2012-02-08,-0.6883,07:00,-1.123
-1.2,2011:Q3,2011-11-02,-1.3708,08:00,-1.363
-1.2,2011:Q2,2011-07-27,-1.3443,08:00,-1.425
-1.35,2011:Q1,2011-05-03,-1.7158,06:45,-1.494
-1.35,2010:Q4,2011-02-02,-0.4566,08:00,-1.464
-1.5,2010:Q3,2010-10-28,-1.4641,08:00,-1.582
-1.5,2010:Q2,2010-07-27,-1.4919,08:00,-1.731
-1.65,2010:Q1,2010-05-06,-1.6754,08:00,-1.718
-1.65,2009:Q4,2010-02-10,-1.6457,07:50,-1.538
