Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.24,2017:Q3,2017-11-02,0.2878,06:00,0.293
0.25,2017:Q2,2017-08-08,0.282,06:00,0.208
0.17,2017:Q1,2017-05-08,0.1809,06:00,0.204
0.35,2016:Q4,2017-02-27,0.2682,06:15,0.354
0.32,2016:Q3,2016-11-04,0.3303,06:00,0.329
0.17,2016:Q2,2016-08-05,0.1738,06:00,0.162
0.13,2016:Q1,2016-05-09,0.15,06:00,0.206
0.34,2015:Q4,2016-02-24,0.2524,06:10,0.326
0.39,2015:Q3,2015-11-05,0.3841,06:00,0.359
0.25,2015:Q2,2015-08-10,0.2594,06:05,0.26
0.25,2015:Q1,2015-05-11,0.2384,06:00,0.247
0.41,2014:Q4,2015-02-26,0.3083,06:00,0.363
0.37,2014:Q3,2014-11-06,0.4244,06:09,0.343
0.28,2014:Q2,2014-08-07,0.2667,07:00,0.277
0.24,2014:Q1,2014-05-08,0.2354,06:00,0.272
0.29,2013:Q4,2014-02-26,0.2732,06:05,0.294
0.39,2013:Q3,2013-11-07,0.3234,06:00,0.342
0.32,2013:Q2,2013-08-08,0.319,06:00,0.278
0.26,2013:Q1,2013-05-09,0.2236,06:00,0.278
0.32,2012:Q4,2013-02-27,0.3131,06:00,0.3
0.36,2012:Q3,2012-11-07,0.3709,06:00,0.348
0.18,2012:Q2,2012-08-06,0.1495,06:00,0.272
0.37,2012:Q1,2012-05-04,0.3483,06:13,0.274
0.23,2011:Q4,2012-02-27,-0.273,06:05,0.218
-2.4245362661989844e-14,2011:Q3,2011-11-04,0.1309,06:05,0.263
-2.4245362661989844e-14,2011:Q2,2011-08-05,0.2751,06:00,0.265
0.22,2011:Q1,2011-05-09,0.2868,06:05,0.263
0.23,2010:Q4,2011-02-28,0.2896,08:00,0.253
-2.4245362661989844e-14,2010:Q3,2010-11-04,0.3006,06:15,0.255
-2.4245362661989844e-14,2010:Q2,2010-08-06,0.1285,06:05,0.214
0.26,2010:Q1,2010-05-07,0.2489,06:01,0.25
0.08,2009:Q4,2010-02-26,0.2997,06:30,0.185
