Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.94,2017:Q4,2018-01-25,1.9397,06:55,2.037
1.97,2017:Q3,2017-10-26,1.97,06:55,1.906
1.8938,2017:Q2,2017-07-27,1.9756,06:55,1.756
1.73,2017:Q1,2017-04-27,1.73,06:55,1.597
1.877,2016:Q4,2017-01-26,1.84,06:55,1.867
1.79,2016:Q3,2016-10-27,1.84,06:55,1.659
2.38,2016:Q2,2016-07-28,1.8791,06:55,2.016
1.43,2016:Q1,2016-04-28,1.43,06:55,1.381
1.85,2015:Q4,2016-01-28,1.85,07:01,1.824
1.47,2015:Q3,2015-10-22,1.4721,06:59,1.432
1.7387,2015:Q2,2015-07-23,1.4177,07:00,1.634
1.36,2015:Q1,2015-04-23,1.3745,07:00,1.351
1.86,2014:Q4,2015-01-29,1.8831,07:00,1.797
1.65,2014:Q3,2014-10-23,1.673,07:00,1.6
1.59,2014:Q2,2014-07-24,1.6107,07:00,1.592
1.87,2014:Q1,2014-04-24,1.6365,07:00,1.766
1.46,2013:Q4,2014-01-30,1.5617,07:00,1.345
1.51,2013:Q3,2013-10-24,1.5281,07:00,1.331
1.5,2013:Q2,2013-07-25,1.504,07:00,1.3
1.49,2013:Q1,2013-04-25,1.4999,07:00,1.279
1.41,2012:Q4,2013-01-24,1.4615,07:00,1.308
1.51,2012:Q3,2012-10-25,1.51,07:00,1.272
1.41,2012:Q2,2012-07-26,1.41,07:00,1.22
1.33,2012:Q1,2012-04-26,1.33,07:00,1.158
1.58,2011:Q4,2012-01-26,1.5788,07:00,1.344
1.43,2011:Q3,2011-10-27,1.42,07:00,1.329
1.23,2011:Q2,2011-07-28,1.2,07:00,1.155
1.22,2011:Q1,2011-04-28,1.0636,07:00,1.088
1.37,2010:Q4,2011-01-27,1.4996,07:00,1.16
1.26,2010:Q3,2010-10-28,1.2561,07:00,1.139
1.27,2010:Q2,2010-07-29,1.2752,07:00,1.194
1.18,2010:Q1,2010-04-22,1.18,07:00,1.107
1.3,2009:Q4,2010-01-28,1.3,07:00,1.238
