Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
-0.16,2017:Q3,2017-11-01,-0.1516,06:45,-0.395
-0.25,2017:Q2,2017-08-02,-0.233,06:45,-0.296
0.0992,2017:Q1,2017-05-02,0.0884,06:45,0.097
0.08,2016:Q4,2017-02-24,0.091,06:45,-0.071
0.3,2016:Q3,2016-11-01,0.3074,06:47,-0.03
0.75,2016:Q2,2016-08-02,0.7657,07:00,0.722
0.9844,2016:Q1,2016-05-04,0.9883,06:00,0.719
0.95,2015:Q4,2016-02-26,0.8972,06:00,0.762
0.89,2015:Q3,2015-11-03,0.8995,06:30,0.521
0.7,2015:Q2,2015-08-05,0.7076,07:30,0.553
0.99,2015:Q1,2015-05-06,0.9873,08:22,0.706
0.89,2014:Q4,2015-02-27,0.8786,08:00,0.891
0.63,2014:Q3,2014-11-05,0.9603,08:30,0.532
0.33,2014:Q2,2014-08-06,0.3345,08:15,0.223
0.28,2014:Q1,2014-05-06,0.2819,08:00,0.201
0.42,2013:Q4,2014-02-27,0.4175,09:20,0.411
0.42,2013:Q3,2013-11-05,0.4194,08:00,0.402
0.57,2013:Q2,2013-08-06,0.5691,08:00,0.554
0.55,2013:Q1,2013-05-01,0.5516,08:00,0.522
0.63,2012:Q4,2013-02-28,0.5827,08:30,0.477
0.39,2012:Q3,2012-10-31,0.2718,09:30,0.475
0.51,2012:Q2,2012-08-02,0.503,09:17,0.491
0.47,2012:Q1,2012-05-02,0.4739,08:51,0.339
0.34,2011:Q4,2012-02-28,0.3245,08:45,0.302
0.25,2011:Q3,2011-11-01,0.2502,08:30,0.374
0.38,2011:Q2,2011-08-02,0.374,08:30,0.352
0.24,2011:Q1,2011-05-03,0.2098,08:15,0.293
0.42,2010:Q4,2011-02-25,0.2484,08:10,0.288
0.57,2010:Q3,2010-11-02,0.5179,08:45,0.513
0.79,2010:Q2,2010-08-03,0.7556,08:01,0.675
0.81,2010:Q1,2010-05-04,0.5593,08:01,0.748
0.52,2009:Q4,2010-03-01,0.522,09:01,0.491
