Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.01,2018:Q3,2017-11-21,1.01,07:31,0.899
0.99,2018:Q2,2017-08-24,0.98,07:30,0.873
0.98,2018:Q1,2017-05-25,0.85,07:31,0.986
1.4172,2017:Q4,2017-03-01,1.39,07:31,1.318
0.81,2017:Q3,2016-11-22,0.72,07:31,0.777
0.72,2017:Q2,2016-08-25,0.72,07:24,0.733
0.89,2017:Q1,2016-05-26,0.98,07:30,0.808
1.01,2016:Q4,2016-03-01,0.9989,07:30,1.067
0.49,2016:Q3,2015-11-24,0.35,07:30,0.536
0.67,2016:Q2,2015-09-01,0.5027,07:33,0.62
0.71,2016:Q1,2015-05-21,0.7095,07:38,0.745
1.16,2015:Q4,2015-02-25,1.1567,07:30,1.143
0.69,2015:Q3,2014-11-20,0.6855,07:32,0.644
0.61,2015:Q2,2014-08-21,0.6123,07:30,0.636
0.67,2015:Q1,2014-05-22,0.67,07:34,0.664
1.02,2014:Q4,2014-02-26,1.0216,07:24,1.05
0.58,2014:Q3,2013-11-21,0.58,07:31,0.597
0.56,2014:Q2,2013-08-22,0.56,07:33,0.572
0.59,2014:Q1,2013-05-23,0.59,07:29,0.571
1.01,2013:Q4,2013-02-27,1.0114,07:35,0.988
0.51,2013:Q3,2012-11-15,0.5127,07:39,0.489
0.51,2013:Q2,2012-08-16,0.51,07:36,0.47
0.5,2013:Q1,2012-05-17,0.25,07:39,0.489
0.8,2012:Q4,2012-02-22,0.8025,07:35,0.794
0.435,2012:Q3,2011-11-17,0.215,07:30,0.417
0.385,2012:Q2,2011-08-18,0.195,07:31,0.379
0.41,2012:Q1,2011-05-19,0.41,07:34,0.376
0.645,2011:Q4,2011-02-23,0.6478,07:36,0.636
0.365,2011:Q3,2010-11-18,0.365,07:47,0.314
0.305,2011:Q2,2010-08-19,0.305,07:15,0.274
0.3067,2011:Q1,2010-05-20,0.1633,07:32,0.282
0.5067,2010:Q4,2010-02-24,0.5098,08:03,0.478
