Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
-1.4,2017:Q3,2017-11-02,-1.0491,16:15,-1.785
1.63,2017:Q2,2017-08-01,2.3185,16:05,1.598
1.87,2017:Q1,2017-05-02,2.5635,16:15,1.533
0.46,2016:Q4,2017-02-07,0.5097,16:15,0.527
1.0,2016:Q3,2016-10-25,2.4501,16:15,0.977
1.419,2016:Q2,2016-07-26,3.002,16:15,1.35
1.52,2016:Q1,2016-04-26,4.6364,16:15,1.213
0.97,2015:Q4,2016-02-09,1.0786,16:15,1.539
1.71,2015:Q3,2015-10-27,-0.0167,16:10,1.569
2.07,2015:Q2,2015-07-28,0.8409,16:05,1.603
0.63,2015:Q1,2015-05-05,0.6874,16:05,0.625
0.87,2014:Q4,2015-02-12,1.2311,16:05,1.663
1.82,2014:Q3,2014-10-29,2.0614,16:05,1.607
1.62,2014:Q2,2014-07-23,1.7216,16:05,1.544
1.68,2014:Q1,2014-04-23,2.0338,16:05,1.553
1.42,2013:Q4,2014-02-05,1.7215,16:15,1.428
1.71,2013:Q3,2013-10-23,1.6491,16:05,1.504
1.53,2013:Q2,2013-07-24,1.873,16:05,1.434
1.35,2013:Q1,2013-04-24,1.7377,16:15,1.545
0.07,2012:Q4,2013-02-06,0.8987,16:15,-0.313
1.55,2012:Q3,2012-10-24,1.5863,16:15,1.443
1.81,2012:Q2,2012-07-25,2.0757,16:30,1.394
1.76,2012:Q1,2012-04-25,1.8644,16:30,1.434
1.65,2011:Q4,2012-02-01,1.7848,16:30,1.369
0.79,2011:Q3,2011-10-26,0.7736,16:15,0.806
0.76,2011:Q2,2011-07-27,1.7757,16:30,0.821
1.37,2011:Q1,2011-04-27,1.4141,16:30,1.227
1.08,2010:Q4,2011-02-02,1.5574,16:30,0.98
1.27,2010:Q3,2010-10-27,1.3819,17:00,1.245
1.35,2010:Q2,2010-07-28,1.4807,17:00,1.16
1.32,2010:Q1,2010-04-28,1.3648,17:15,1.04
0.86,2009:Q4,2010-02-03,0.8421,17:11,1.003
