Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.2,2017:Q4,2018-01-16,0.8944,07:59,1.188
1.42,2017:Q3,2017-10-12,1.42,08:00,1.321
1.28,2017:Q2,2017-07-14,1.27,07:45,1.208
1.35,2017:Q1,2017-04-13,1.3357,07:59,1.241
1.14,2016:Q4,2017-01-18,1.228,07:59,1.119
1.24,2016:Q3,2016-10-14,1.338,07:59,1.154
1.24,2016:Q2,2016-07-15,1.3505,07:59,1.101
1.1,2016:Q1,2016-04-15,1.2504,07:59,1.032
1.06,2015:Q4,2016-01-15,1.2306,07:59,1.051
1.31,2015:Q3,2015-10-15,1.4168,07:59,1.274
1.45,2015:Q2,2015-07-16,1.5357,07:59,1.339
1.52,2015:Q1,2015-04-16,1.6127,07:59,1.388
1.16,2014:Q4,2015-01-15,0.8205,07:59,1.066
1.15,2014:Q3,2014-10-14,1.2294,07:59,1.117
1.24,2014:Q2,2014-07-14,0.2075,07:59,1.056
1.3,2014:Q1,2014-04-14,1.5346,07:59,1.138
0.82,2013:Q4,2014-01-16,0.8108,07:59,0.95
1.02,2013:Q3,2013-10-15,1.1609,07:48,1.044
1.25,2013:Q2,2013-07-15,1.4213,07:59,1.176
1.29,2013:Q1,2013-04-15,1.4924,07:59,1.168
0.69,2012:Q4,2013-01-17,0.9898,07:59,0.964
1.06,2012:Q3,2012-10-15,1.2131,07:59,0.968
1.0,2012:Q2,2012-07-16,1.1382,07:59,0.893
0.95,2012:Q1,2012-04-16,1.3697,07:59,1.021
0.38,2011:Q4,2012-01-17,0.3218,07:59,0.515
1.23,2011:Q3,2011-10-17,0.9142,07:59,0.815
1.09,2011:Q2,2011-07-15,1.1329,08:00,0.961
1.0,2011:Q1,2011-04-18,1.1483,08:00,0.908
0.4,2010:Q4,2011-01-18,0.7872,08:00,0.772
0.7,2010:Q3,2010-10-18,0.7289,08:00,0.554
0.9,2010:Q2,2010-07-16,0.9575,08:00,0.519
1.4,2010:Q1,2010-04-19,1.3311,08:00,-0.021
-3.4,2009:Q4,2010-01-19,-0.154,08:00,-2.999
