Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.15,2017:Q4,2017-05-26,1.2222,18:03,0.841
0.81,2017:Q3,2017-02-02,0.7994,16:15,0.701
0.61,2017:Q2,2016-11-03,0.6077,16:15,0.474
0.53,2017:Q1,2016-08-08,0.5396,16:15,0.448
0.73,2016:Q4,2016-05-24,0.1818,17:10,0.683
0.71,2016:Q3,2016-02-09,0.4548,16:57,0.684
1.26,2016:Q2,2015-11-04,0.8195,16:15,1.155
1.11,2016:Q1,2015-08-11,0.4386,16:15,1.016
1.26,2015:Q4,2015-05-19,0.2625,16:15,1.198
1.18,2015:Q3,2015-02-09,2.1038,16:15,1.115
1.18,2015:Q2,2014-11-06,1.1487,16:31,1.013
1.03,2015:Q1,2014-08-07,1.0738,16:15,0.938
1.19,2014:Q4,2014-05-08,1.3339,16:22,1.036
1.03,2014:Q3,2014-01-30,1.8879,16:15,0.832
0.99,2014:Q2,2013-10-30,1.0746,16:15,0.828
0.94,2014:Q1,2013-08-06,1.0599,16:15,0.672
1.27,2013:Q4,2013-05-15,2.2011,08:00,0.999
0.9,2013:Q3,2013-02-05,0.8183,08:04,0.648
1.08,2013:Q2,2012-11-06,0.932,08:20,0.473
0.37,2013:Q1,2012-08-08,0.2097,08:00,0.221
-0.14,2012:Q4,2012-05-17,0.0698,08:30,0.2
1.35,2012:Q3,2012-02-08,0.8145,08:29,0.575
0.94,2012:Q2,2011-11-09,-0.077,08:13,0.684
1.18,2012:Q1,2011-08-10,1.18,08:30,0.693
1.01,2011:Q4,2011-05-25,1.01,16:10,1.16
1.54,2011:Q3,2011-02-09,1.55,08:30,1.484
1.18,2011:Q2,2010-11-10,0.9415,08:33,1.175
0.91,2011:Q1,2010-08-11,0.89,08:30,0.891
1.66,2010:Q4,2010-05-20,1.6475,08:30,1.456
1.36,2010:Q3,2010-02-10,1.3558,08:30,1.233
