Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.64,2017:Q3,2017-11-03,0.4691,06:55,0.539
0.65,2017:Q2,2017-07-27,0.4989,06:55,0.531
0.43,2017:Q1,2017-04-27,0.3195,06:57,0.331
0.93,2016:Q4,2017-02-10,0.7674,06:55,0.806
0.5,2016:Q3,2016-10-27,0.0414,06:45,0.5
0.52,2016:Q2,2016-07-28,0.3793,06:55,0.516
0.36,2016:Q1,2016-04-28,0.2319,06:55,0.347
0.81,2015:Q4,2016-02-03,0.6628,06:45,0.783
0.51,2015:Q3,2015-10-27,0.4664,16:05,0.457
0.42,2015:Q2,2015-07-29,0.3652,06:30,0.428
0.32,2015:Q1,2015-04-29,0.2907,06:30,0.258
0.68,2014:Q4,2015-02-04,0.5701,16:05,0.695
0.4,2014:Q3,2014-10-29,0.3059,16:05,0.348
0.36,2014:Q2,2014-07-29,0.2738,16:05,0.356
0.25,2014:Q1,2014-04-30,0.1869,16:05,0.166
0.67,2013:Q4,2014-02-05,0.6207,16:03,0.66
0.3,2013:Q3,2013-10-29,0.2787,16:05,0.332
0.31,2013:Q2,2013-07-25,0.1858,16:05,0.338
0.16,2013:Q1,2013-04-25,0.0431,16:05,0.174
0.55,2012:Q4,2013-02-06,0.612,16:05,0.484
0.26,2012:Q3,2012-10-30,0.2319,16:05,0.33
0.27,2012:Q2,2012-07-31,0.2514,16:05,0.264
0.14,2012:Q1,2012-04-24,0.1014,16:05,0.134
0.46,2011:Q4,2012-02-07,0.353,16:04,0.434
0.24,2011:Q3,2011-10-27,0.2421,16:05,0.242
0.21,2011:Q2,2011-07-27,0.1706,17:05,0.243
0.13,2011:Q1,2011-04-26,0.0848,17:05,0.12
0.36,2010:Q4,2011-02-03,0.3719,17:15,0.336
0.2,2010:Q3,2010-10-26,0.1747,17:01,0.168
0.18,2010:Q2,2010-07-27,0.1494,17:05,0.087
0.01,2010:Q1,2010-04-28,0.0187,17:00,0.021
0.28,2009:Q4,2010-02-03,0.3343,17:05,0.176
