Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.5827,2018:Q3,2017-11-16,0.5866,16:15,0.541
0.5843,2018:Q2,2017-08-17,0.597,16:15,0.523
0.36,2018:Q1,2017-05-18,0.3617,16:15,0.287
0.51,2017:Q4,2017-02-23,0.5076,16:15,0.51
0.6,2017:Q3,2016-11-17,0.595,16:15,0.6
0.6,2017:Q2,2016-08-18,0.5932,16:15,0.586
0.32,2017:Q1,2016-05-19,0.32,16:15,0.317
0.57,2016:Q4,2016-02-25,0.5698,16:15,0.568
0.63,2016:Q3,2015-11-19,0.8952,16:15,0.627
0.64,2016:Q2,2015-08-20,0.632,16:00,0.64
0.56,2016:Q1,2015-05-21,0.56,16:00,0.556
0.75,2015:Q4,2015-02-26,0.7652,16:00,0.738
0.7432,2015:Q3,2014-11-20,0.8,16:00,0.729
0.7,2015:Q2,2014-08-21,0.7,16:00,0.688
0.58,2015:Q1,2014-05-22,0.58,16:00,0.569
0.68,2014:Q4,2014-02-27,0.6814,16:00,0.659
0.72,2014:Q3,2013-11-21,0.72,16:00,0.705
0.64,2014:Q2,2013-08-22,0.64,16:01,0.638
0.71,2014:Q1,2013-05-23,0.71,16:00,0.69
0.73,2013:Q4,2013-02-28,0.7409,16:00,0.709
0.6111,2013:Q3,2012-11-15,0.63,16:00,0.628
0.49,2013:Q2,2012-08-16,0.49,16:00,0.478
0.47,2013:Q1,2012-05-17,0.47,16:00,0.458
0.44,2012:Q4,2012-02-23,0.4611,16:12,0.419
0.38,2012:Q3,2011-11-17,0.38,16:00,0.366
0.35,2012:Q2,2011-08-18,0.35,16:00,0.335
0.4,2012:Q1,2011-05-19,0.4,16:00,0.388
0.6,2011:Q4,2011-02-24,0.6,16:18,0.572
0.48,2011:Q3,2010-11-18,0.48,16:01,0.477
0.36,2011:Q2,2010-08-19,0.36,16:00,0.348
0.43,2011:Q1,2010-05-20,0.45,16:00,0.426
0.5,2010:Q4,2010-02-25,0.51,16:00,0.5
