Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.41,2017:Q4,2018-01-22,0.41,16:05,0.414
0.29,2017:Q3,2017-10-16,0.29,16:05,0.322
0.15,2017:Q2,2017-07-17,0.15,16:05,0.156
0.4,2017:Q1,2017-04-17,0.4,16:05,0.373
0.15,2016:Q4,2017-01-18,0.15,16:09,0.132
0.12,2016:Q3,2016-10-17,0.12,16:05,0.057
0.09,2016:Q2,2016-07-18,0.09,16:05,0.027
0.06,2016:Q1,2016-04-18,0.06,16:05,0.037
0.07,2015:Q4,2016-01-19,0.1,16:05,0.021
0.07,2015:Q3,2015-10-14,0.07,16:05,0.076
0.06,2015:Q2,2015-07-15,0.06,16:05,0.042
0.0543,2015:Q1,2015-04-15,0.0543,16:10,0.09
0.1029,2014:Q4,2015-01-20,0.1929,16:05,0.063
0.1371,2014:Q3,2014-10-15,0.1371,16:05,0.129
0.1643,2014:Q2,2014-07-21,0.1643,16:05,0.163
0.1229,2014:Q1,2014-04-21,0.1229,16:05,0.115
0.1129,2013:Q4,2014-01-22,0.1129,16:05,0.094
0.0743,2013:Q3,2013-10-21,0.0743,16:05,0.067
0.07,2013:Q2,2013-07-22,0.07,16:05,0.057
0.0443,2013:Q1,2013-04-22,0.0071,16:05,0.028
0.0186,2012:Q4,2013-01-23,0.0186,16:04,-0.019
0.0186,2012:Q3,2012-10-23,0.0186,16:05,0.007
0.0157,2012:Q2,2012-07-24,0.0157,16:05,0.008
-0.0114,2012:Q1,2012-04-23,-0.0114,16:05,-0.038
0.1043,2011:Q4,2012-01-25,0.0914,16:05,0.078
0.1657,2011:Q3,2011-10-24,0.1657,16:05,0.136
0.18,2011:Q2,2011-07-25,0.18,16:05,0.16
0.1586,2011:Q1,2011-04-25,0.1586,16:05,0.153
0.1243,2010:Q4,2011-01-26,0.1243,16:10,0.101
0.1,2010:Q3,2010-10-20,0.1,16:05,0.101
0.1143,2010:Q2,2010-07-21,0.1143,16:05,0.1
0.0843,2010:Q1,2010-04-21,0.0843,16:05,0.077
0.08,2009:Q4,2010-01-27,0.08,16:05,0.065
