Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
-0.36,2017:Q3,2017-11-02,-0.3615,17:06,-0.362
-0.32,2017:Q2,2017-08-03,-0.37,17:00,-0.335
-0.17,2017:Q1,2017-05-04,-0.1754,17:00,-0.181
-0.15,2016:Q4,2017-02-09,-0.1552,17:00,-0.225
-0.2265,2016:Q3,2016-11-03,-0.23,17:00,-0.196
0.01,2016:Q2,2016-07-27,1.2943,17:00,0.065
0.31,2016:Q1,2016-04-27,0.3075,17:00,0.326
0.52,2015:Q4,2016-02-03,0.5209,17:00,0.546
0.72,2015:Q3,2015-10-28,0.7067,17:00,0.526
0.64,2015:Q2,2015-07-29,0.64,17:00,0.515
0.72,2015:Q1,2015-04-29,0.72,17:01,0.508
0.47,2014:Q4,2015-02-04,0.4749,17:22,0.48
0.57,2014:Q3,2014-10-29,0.57,17:00,0.548
0.93,2014:Q2,2014-07-30,0.9243,17:00,0.65
1.03,2014:Q1,2014-04-16,0.6,17:00,0.703
0.82,2013:Q4,2014-01-22,0.56,17:00,0.806
0.85,2013:Q3,2013-10-16,0.4781,17:00,0.7
0.63,2013:Q2,2013-07-17,0.69,17:00,0.562
0.59,2013:Q1,2013-04-17,0.5818,17:00,0.507
0.51,2012:Q4,2013-01-23,0.5049,17:00,0.607
0.45,2012:Q3,2012-10-17,0.45,17:00,0.48
0.59,2012:Q2,2012-07-18,0.5881,17:01,0.565
0.47,2012:Q1,2012-04-18,0.47,17:00,0.398
0.5,2011:Q4,2012-01-25,0.5,17:01,0.491
0.49,2011:Q3,2011-10-19,0.53,17:01,0.519
0.17,2011:Q2,2011-07-20,0.17,17:00,0.246
0.15,2011:Q1,2011-04-20,0.1553,16:33,0.176
0.39,2010:Q4,2011-01-26,0.39,17:00,0.315
0.39,2010:Q3,2010-10-20,0.3734,17:20,0.343
0.87,2010:Q2,2010-07-19,0.85,17:02,1.019
1.43,2010:Q1,2010-04-21,1.43,17:00,1.317
1.69,2009:Q4,2010-01-27,1.7195,16:35,1.581
