Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.26,2017:Q4,2018-01-23,0.2612,07:43,0.262
0.25,2017:Q3,2017-10-25,0.2481,07:38,0.253
0.26,2017:Q2,2017-07-21,0.2595,07:30,0.232
0.21,2017:Q1,2017-04-19,0.2115,07:30,0.218
0.2322,2016:Q4,2017-01-25,0.2323,07:45,0.222
0.2239,2016:Q3,2016-10-26,0.2221,07:30,0.211
0.21,2016:Q2,2016-07-21,0.2073,06:55,0.209
0.21,2016:Q1,2016-04-20,0.2049,06:55,0.201
0.2264,2015:Q4,2016-01-21,0.2158,06:55,0.214
0.2174,2015:Q3,2015-10-22,0.184,06:55,0.216
0.2324,2015:Q2,2015-07-23,0.2312,06:55,0.206
0.2037,2015:Q1,2015-04-22,0.1924,06:55,0.19
0.21,2014:Q4,2015-01-22,0.207,07:30,0.191
0.2,2014:Q3,2014-10-17,0.1981,07:30,0.189
0.19,2014:Q2,2014-07-18,0.1937,05:55,0.178
0.19,2014:Q1,2014-04-16,0.1931,05:55,0.17
0.19,2013:Q4,2014-01-16,0.18,05:55,0.174
0.18,2013:Q3,2013-10-17,0.2131,05:55,0.17
0.17,2013:Q2,2013-07-18,0.17,Bef-mkt,0.161
0.17,2013:Q1,2013-04-17,0.1642,05:55,0.158
0.19,2012:Q4,2013-01-17,0.1882,05:55,0.165
0.19,2012:Q3,2012-10-18,0.1876,05:55,0.169
0.17,2012:Q2,2012-07-19,0.1659,05:55,0.155
0.18,2012:Q1,2012-04-18,0.1579,05:55,0.141
0.13,2011:Q4,2012-01-19,0.1278,05:55,0.141
0.16,2011:Q3,2011-10-20,0.16,05:55,0.164
0.16,2011:Q2,2011-07-21,0.16,05:55,0.148
0.15,2011:Q1,2011-04-20,0.14,05:55,0.117
0.05,2010:Q4,2011-01-20,0.05,05:55,0.083
0.1,2010:Q3,2010-10-21,0.0993,05:50,0.059
0.03,2010:Q2,2010-07-22,0.03,05:50,-0.003
-0.04,2010:Q1,2010-04-21,0.01,05:55,-0.151
-0.65,2009:Q4,2010-01-22,-0.63,06:50,-0.272
