Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.77,2014:Q1,2013-08-05,0.4827,16:05,0.786
0.87,2013:Q4,2013-05-06,0.6545,19:55,0.928
0.99,2013:Q3,2013-01-28,0.7015,16:05,1.014
0.88,2013:Q2,2012-10-31,0.6138,16:05,0.881
0.65,2013:Q1,2012-07-31,0.3811,16:05,0.748
0.74,2012:Q4,2012-05-09,0.4517,16:05,0.802
0.93,2012:Q3,2012-02-01,0.7163,16:05,0.821
0.87,2012:Q2,2011-10-26,0.6601,16:05,0.804
0.72,2012:Q1,2011-07-27,0.538,16:05,0.677
0.78,2011:Q4,2011-05-04,0.6879,16:05,0.773
0.79,2011:Q3,2011-02-02,0.6211,16:05,0.8
0.82,2011:Q2,2010-10-28,0.6465,16:05,0.701
0.62,2011:Q1,2010-07-28,0.439,16:05,0.647
0.65,2010:Q4,2010-05-05,0.6401,16:16,0.699
0.76,2010:Q3,2010-01-27,0.5924,16:05,0.674
