Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.58,2017:Q3,2017-10-26,0.5799,16:05,0.523
0.64,2017:Q2,2017-08-02,0.5578,16:05,0.495
0.59,2017:Q1,2017-04-26,1.8258,16:05,0.553
0.75,2016:Q4,2017-02-08,0.4576,16:05,0.677
0.86,2016:Q3,2016-10-25,0.8582,16:05,0.827
0.57,2016:Q2,2016-07-26,0.9082,16:05,0.467
0.89,2016:Q1,2016-04-26,1.371,16:05,0.727
1.1,2015:Q4,2016-02-03,0.7917,16:05,0.917
1.04,2015:Q3,2015-10-27,1.0621,16:05,0.68
0.83,2015:Q2,2015-07-28,1.2896,16:02,0.41
0.59,2015:Q1,2015-04-28,0.9572,16:03,0.72
0.89,2014:Q4,2015-02-04,0.89,16:02,0.845
0.85,2014:Q3,2014-10-28,0.85,16:02,0.713
0.46,2014:Q2,2014-07-29,0.5645,16:02,0.455
0.46,2014:Q1,2014-04-24,0.6348,16:02,0.544
0.72,2013:Q4,2014-02-05,0.7581,16:00,0.728
0.7,2013:Q3,2013-10-24,0.8806,16:05,0.63
0.61,2013:Q2,2013-07-25,0.7204,16:05,0.396
0.78,2013:Q1,2013-04-25,1.0976,16:02,0.668
1.11,2012:Q4,2013-02-06,1.2244,16:00,0.49
0.64,2012:Q3,2012-10-25,0.7166,16:15,0.4
0.17,2012:Q2,2012-07-26,0.2216,16:15,0.109
0.48,2012:Q1,2012-04-26,0.5852,16:01,0.413
0.86,2011:Q4,2012-02-08,0.793,16:10,0.576
0.13,2011:Q3,2011-10-27,0.1107,16:15,0.196
-0.57,2011:Q2,2011-07-27,-0.0402,16:15,-0.618
0.33,2011:Q1,2011-04-27,0.4173,16:30,0.354
0.7,2010:Q4,2011-02-02,0.8496,16:30,0.348
0.34,2010:Q3,2010-10-27,1.5628,16:30,0.372
0.26,2010:Q2,2010-07-28,0.0737,16:30,0.193
0.39,2010:Q1,2010-04-28,0.4464,16:30,0.42
0.53,2009:Q4,2010-02-04,2.4749,07:30,0.53
