Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.36,2017:Q4,2018-01-18,0.4172,06:30,0.36
0.35,2017:Q3,2017-10-19,0.3457,06:30,0.353
0.34,2017:Q2,2017-07-20,0.3909,06:30,0.337
0.32,2017:Q1,2017-04-20,0.3295,06:30,0.282
0.31,2016:Q4,2017-01-19,0.348,06:30,0.29
0.3,2016:Q3,2016-10-25,0.3149,06:30,0.263
0.27,2016:Q2,2016-07-26,0.268,06:30,0.276
0.2394,2016:Q1,2016-04-21,0.2411,06:30,0.251
0.28,2015:Q4,2016-01-21,0.2793,Bef-mkt,0.282
0.27,2015:Q3,2015-10-15,0.2606,06:30,0.267
0.2703,2015:Q2,2015-07-16,0.2738,06:30,0.277
0.2653,2015:Q1,2015-04-16,0.2646,06:30,0.265
0.29,2014:Q4,2015-01-22,0.2815,06:30,0.262
0.26,2014:Q3,2014-10-15,0.2324,06:30,0.26
0.29,2014:Q2,2014-07-17,0.2772,06:30,0.256
0.27,2014:Q1,2014-04-17,0.2636,06:30,0.241
0.28,2013:Q4,2014-01-23,0.2608,06:45,0.247
0.26,2013:Q3,2013-10-16,0.2543,06:30,0.221
0.25,2013:Q2,2013-07-18,0.2227,06:14,0.198
0.22,2013:Q1,2013-04-18,0.2163,06:30,0.194
0.21,2012:Q4,2013-01-24,0.213,06:17,0.213
0.23,2012:Q3,2012-10-18,0.2288,06:31,0.206
0.23,2012:Q2,2012-07-19,0.2318,06:31,0.182
0.21,2012:Q1,2012-04-19,0.2027,06:30,0.191
0.21,2011:Q4,2012-01-24,0.212,08:14,0.205
0.26,2011:Q2,2011-07-19,0.2599,06:20,0.201
0.21,2011:Q1,2011-04-18,0.2138,06:30,0.141
0.33,2010:Q4,2011-01-25,0.3322,06:33,0.137
0.06,2010:Q2,2010-07-22,0.0637,06:18,-0.111
-0.11,2010:Q1,2010-04-21,-0.1084,06:20,-0.295
-0.39,2009:Q4,2010-01-21,-0.387,07:54,-0.388
