Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.07,2017:Q4,2017-11-09,1.0686,16:05,1.141
1.58,2017:Q3,2017-08-08,1.5812,16:05,1.55
1.5009,2017:Q2,2017-05-09,1.5,16:05,1.411
1.55,2017:Q1,2017-02-07,1.55,16:05,1.488
1.1,2016:Q4,2016-11-10,1.1056,16:15,1.158
1.62,2016:Q3,2016-08-09,1.6158,16:15,1.607
1.36,2016:Q2,2016-05-10,1.36,16:15,1.399
1.63,2016:Q1,2016-02-09,1.621,16:20,1.446
1.2,2015:Q4,2015-11-05,1.215,16:15,1.141
1.45,2015:Q3,2015-08-04,1.46,16:15,1.412
1.23,2015:Q2,2015-05-05,1.2092,08:00,1.1
1.27,2015:Q1,2015-02-03,1.27,16:15,1.068
0.89,2014:Q4,2014-11-06,0.8874,16:15,0.885
1.28,2014:Q3,2014-08-05,1.28,16:15,1.164
1.11,2014:Q2,2014-05-06,1.1122,16:15,0.953
1.0383,2014:Q1,2014-02-05,1.0347,16:15,0.918
0.7723,2013:Q4,2013-11-07,0.7767,16:15,0.756
1.0357,2013:Q3,2013-08-06,1.0309,16:15,1.012
0.789,2013:Q2,2013-05-07,0.7923,16:15,0.769
0.7889,2013:Q1,2013-02-05,0.7713,16:15,0.766
0.68,2012:Q4,2012-11-08,0.6756,16:15,0.678
1.013,2012:Q3,2012-08-07,1.0125,16:15,0.929
0.5787,2012:Q2,2012-05-08,0.5794,16:15,0.551
0.8048,2012:Q1,2012-02-07,0.8021,16:14,0.714
0.59,2011:Q4,2011-11-10,0.5831,16:15,0.545
0.782,2011:Q3,2011-08-09,0.78,16:15,0.726
0.49,2011:Q2,2011-05-10,0.49,16:15,0.574
0.68,2011:Q1,2011-02-08,0.6587,16:01,0.557
0.45,2010:Q4,2010-11-11,0.4494,15:39,0.472
0.67,2010:Q3,2010-08-10,0.6677,16:05,0.587
0.483,2010:Q2,2010-05-11,0.4803,16:03,0.457
0.4735,2010:Q1,2010-02-09,0.4659,16:03,0.384
