Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.95,2017:Q4,2018-01-25,0.9509,07:30,0.919
1.42,2017:Q3,2017-10-26,1.4197,08:00,1.397
1.92,2017:Q2,2017-07-28,1.916,07:30,1.872
0.61,2017:Q1,2017-04-27,0.8157,07:30,0.572
0.92,2016:Q4,2017-01-27,0.9188,07:33,0.919
1.76,2016:Q3,2016-10-20,1.7236,07:31,1.685
1.77,2016:Q2,2016-07-22,2.7259,07:30,1.678
1.25,2016:Q1,2016-04-22,1.2463,07:31,1.186
2.0,2015:Q4,2016-01-29,1.9928,07:30,1.969
2.77,2015:Q3,2015-10-23,2.7647,07:00,2.721
2.62,2015:Q2,2015-07-24,2.6293,07:00,2.597
1.73,2015:Q1,2015-04-24,1.5811,07:00,1.704
1.52,2014:Q4,2015-01-27,2.099,07:00,1.512
1.66,2014:Q3,2014-10-23,1.6649,08:00,1.634
1.98,2014:Q2,2014-07-24,1.6026,07:30,1.958
0.54,2014:Q1,2014-04-24,0.3424,08:00,0.476
0.59,2013:Q4,2014-01-28,-0.2625,08:00,0.552
1.37,2013:Q3,2013-10-17,1.6281,09:03,1.335
0.92,2013:Q2,2013-07-18,1.3583,08:00,0.8
0.02,2013:Q1,2013-04-18,-0.6165,09:00,-0.1
-0.23,2012:Q4,2013-01-16,1.2618,08:30,-0.68
0.33,2012:Q3,2012-10-17,0.3284,08:01,0.535
0.2836,2012:Q2,2012-07-18,0.1124,07:00,0.217
-2.2175,2012:Q1,2012-04-19,-2.2155,09:20,-1.6
-1.631,2011:Q4,2012-02-15,-2.4245362661989844e-14,,-0.994
-0.48,2011:Q3,2011-10-19,-0.48,08:45,-0.419
-0.85,2011:Q2,2011-07-20,-0.85,07:00,-0.805
-1.21,2011:Q1,2011-04-20,-1.2495,09:00,-1.325
-0.21,2010:Q4,2011-01-19,-0.2366,08:49,-0.321
0.39,2010:Q3,2010-10-20,0.39,11:00,0.322
-0.03,2010:Q2,2010-07-21,-0.03,09:01,-0.008
-1.36,2010:Q1,2010-04-21,-1.4165,11:08,-1.277
-1.2462,2009:Q4,2010-01-20,-0.8944,09:00,-1.215
