Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.33,2018:Q3,2017-11-09,1.2113,16:20,1.077
1.01,2018:Q2,2017-08-10,0.9268,16:19,0.815
0.85,2018:Q1,2017-05-09,0.7974,16:20,0.811
1.13,2017:Q4,2017-02-09,0.9944,16:20,0.979
0.94,2017:Q3,2016-11-10,0.8371,16:20,0.687
0.53,2017:Q2,2016-08-11,0.4123,16:20,0.477
0.46,2017:Q1,2016-05-12,0.3659,16:20,0.407
0.52,2016:Q4,2016-02-17,0.4209,16:20,0.431
0.46,2016:Q3,2015-11-05,0.4582,16:20,0.345
0.34,2016:Q2,2015-08-06,0.2674,16:20,0.205
0.33,2016:Q1,2015-05-07,0.2549,16:20,0.335
0.43,2015:Q4,2015-02-11,0.3502,16:20,0.364
0.39,2015:Q3,2014-11-06,0.31,16:20,0.355
0.3,2015:Q2,2014-08-07,0.2241,16:20,0.256
0.29,2015:Q1,2014-05-06,0.2149,09:00,0.21
0.32,2014:Q4,2014-02-12,0.2368,16:20,0.243
0.26,2014:Q3,2013-11-07,0.2027,16:20,0.252
0.23,2014:Q2,2013-08-08,0.1686,16:20,0.187
0.18,2014:Q1,2013-05-09,0.133,16:20,0.147
0.35,2013:Q4,2013-02-13,0.2864,16:20,0.296
0.39,2013:Q3,2012-11-08,0.3363,16:20,0.358
0.27,2013:Q2,2012-08-09,0.1962,16:19,0.224
0.16,2013:Q1,2012-05-11,0.105,07:30,0.154
0.26,2012:Q4,2012-02-15,0.206,16:19,0.239
0.35,2012:Q3,2011-11-10,0.2989,16:19,0.316
0.32,2012:Q2,2011-08-11,0.2605,16:21,0.308
0.27,2012:Q1,2011-05-12,0.2217,16:19,0.194
0.23,2011:Q4,2011-02-16,0.1954,16:19,0.161
0.15,2011:Q3,2010-11-11,0.1467,16:23,0.143
0.03,2011:Q2,2010-08-12,0.0383,16:20,0.107
0.23,2011:Q1,2010-05-13,0.2297,16:20,0.209
0.23,2010:Q4,2010-02-17,0.2297,16:22,0.195
