Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.9,2017:Q3,2017-10-26,0.8754,07:29,0.879
0.8219,2017:Q2,2017-07-26,0.8173,07:17,0.813
0.66,2017:Q1,2017-04-26,0.6671,07:19,0.656
0.7615,2016:Q4,2017-02-16,0.7485,07:30,0.769
0.84,2016:Q3,2016-10-26,0.8299,07:15,0.801
0.74,2016:Q2,2016-07-27,0.7413,07:03,0.709
0.58,2016:Q1,2016-04-28,0.4618,07:07,0.551
0.71,2015:Q4,2016-02-18,0.7172,07:30,0.677
0.74,2015:Q3,2015-10-27,0.7414,07:27,0.712
0.67,2015:Q2,2015-07-23,0.6926,07:30,0.629
0.49,2015:Q1,2015-04-29,0.4888,07:30,0.478
0.67,2014:Q4,2015-02-17,0.6329,07:30,0.597
0.72,2014:Q3,2014-10-29,0.7224,07:30,0.677
0.6,2014:Q2,2014-07-29,0.5779,07:30,0.595
0.49,2014:Q1,2014-04-24,0.4942,07:30,0.446
0.56,2013:Q4,2014-02-18,0.3674,07:30,0.605
0.6494,2013:Q3,2013-10-29,0.6662,07:30,0.62
0.5378,2013:Q2,2013-07-30,0.5467,07:30,0.545
0.3987,2013:Q1,2013-04-24,0.4182,07:30,0.406
0.5744,2012:Q4,2013-02-14,0.5566,07:30,0.598
0.6103,2012:Q3,2012-10-31,0.6272,07:30,0.596
0.5183,2012:Q2,2012-07-26,0.5078,07:30,0.522
0.3755,2012:Q1,2012-04-26,0.3765,07:30,0.398
0.63,2011:Q4,2012-02-16,0.6146,07:30,0.601
0.6281,2011:Q3,2011-10-27,0.6193,07:30,0.611
0.5379,2011:Q2,2011-07-28,0.5,07:30,0.551
0.39,2011:Q1,2011-04-28,0.39,07:30,0.413
0.6004,2010:Q4,2011-02-17,0.658,07:30,0.549
0.5489,2010:Q3,2010-10-28,0.5502,07:30,0.582
0.54,2010:Q2,2010-07-29,0.486,07:30,0.54
0.4129,2010:Q1,2010-04-29,0.37,07:30,0.427
0.5228,2009:Q4,2010-02-16,0.522,07:30,0.482
