Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.9,2017:Q3,2017-10-26,0.9625,16:20,0.862
0.61,2017:Q2,2017-07-27,0.61,16:20,0.597
0.78,2017:Q1,2017-04-27,0.7113,16:20,0.714
0.38,2016:Q4,2017-02-21,0.7512,16:20,0.394
0.9,2016:Q3,2016-11-04,0.9,07:30,0.779
0.56,2016:Q2,2016-07-28,0.5607,16:30,0.542
0.8,2016:Q1,2016-04-26,0.79,16:25,0.755
0.58,2015:Q4,2016-02-16,0.609,16:20,0.568
0.98,2015:Q3,2015-10-29,0.9775,16:20,0.883
0.53,2015:Q2,2015-07-30,0.53,16:15,0.47
0.62,2015:Q1,2015-05-01,0.6208,07:14,0.52
0.8,2014:Q4,2015-02-17,0.78,16:10,0.755
0.89,2014:Q3,2014-11-04,0.89,08:30,0.876
0.49,2014:Q2,2014-08-05,0.4831,08:30,0.441
0.39,2014:Q1,2014-05-06,0.1424,08:30,0.417
0.75,2013:Q4,2014-02-25,1.2495,08:30,0.696
0.92,2013:Q3,2013-11-05,0.92,08:41,0.918
0.59,2013:Q2,2013-08-06,0.4869,08:30,0.539
0.76,2013:Q1,2013-05-07,0.7493,08:30,0.686
0.8,2012:Q4,2013-02-25,0.7718,08:30,0.794
1.11,2012:Q3,2012-11-08,1.0947,08:25,1.06
0.6,2012:Q2,2012-08-07,0.5805,08:53,0.641
0.82,2012:Q1,2012-05-01,0.82,08:30,0.801
0.77,2011:Q4,2012-02-28,0.77,Aft-mkt,0.754
1.34,2011:Q3,2011-11-01,1.39,Bef-mkt,1.225
0.64,2011:Q2,2011-08-02,0.7046,08:30,0.724
0.69,2011:Q1,2011-05-02,0.75,,0.739
0.71,2010:Q4,2011-02-16,0.77,,0.788
1.28,2010:Q3,2010-10-26,1.28,09:26,1.115
0.82,2010:Q2,2010-08-03,0.82,08:30,0.778
0.81,2010:Q1,2010-05-04,0.81,08:30,0.762
0.77,2009:Q4,2010-02-11,0.1924,07:05,0.772
