Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.64,2017:Q4,2018-01-16,0.5846,16:02,0.563
0.51,2017:Q3,2017-10-17,0.5096,08:01,0.509
0.64,2017:Q2,2017-07-18,0.6377,16:02,0.591
0.51,2017:Q1,2017-04-19,0.5096,16:03,0.435
0.49,2016:Q4,2017-01-17,0.4837,16:03,0.5
0.48,2016:Q3,2016-10-12,0.4772,16:04,0.45
0.47,2016:Q2,2016-07-13,0.47,15:06,0.438
0.37,2016:Q1,2016-04-12,0.37,16:03,0.366
0.48,2015:Q4,2016-01-12,0.4331,Aft-mkt,0.456
0.52,2015:Q3,2015-10-13,0.5148,16:03,0.5
0.56,2015:Q2,2015-07-14,0.5485,16:02,0.527
0.45,2015:Q1,2015-04-14,0.45,16:02,0.437
0.49,2014:Q4,2015-01-13,0.5155,Aft-mkt,0.49
0.51,2014:Q3,2014-10-14,0.5199,Aft-mkt,0.477
0.53,2014:Q2,2014-07-15,0.53,16:02,0.522
0.4,2014:Q1,2014-04-15,0.4,16:01,0.37
0.42,2013:Q4,2014-01-15,0.42,16:02,0.432
0.46,2013:Q3,2013-10-15,0.45,16:03,0.425
0.52,2013:Q2,2013-07-16,0.4869,16:02,0.474
0.45,2013:Q1,2013-04-16,0.4189,16:02,0.399
0.39,2012:Q4,2013-01-22,0.3786,16:10,0.389
0.44,2012:Q3,2012-10-16,0.4196,16:01,0.428
0.48,2012:Q2,2012-07-17,0.4775,16:01,0.472
0.41,2012:Q1,2012-04-17,0.417,16:01,0.381
0.43,2011:Q4,2012-01-23,0.43,Aft-mkt,0.438
0.43,2011:Q3,2011-10-18,0.43,16:01,0.434
0.46,2011:Q2,2011-07-19,0.46,16:02,0.438
0.3533,2011:Q1,2011-04-19,0.35,16:02,0.347
0.38,2010:Q4,2011-01-24,0.3747,16:02,0.364
0.36,2010:Q3,2010-10-12,0.3667,16:01,0.346
0.3567,2010:Q2,2010-07-12,0.3767,16:02,0.323
0.26,2010:Q1,2010-04-13,0.26,16:05,0.232
0.2567,2009:Q4,2010-01-19,0.2567,16:05,0.254
