Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
4.59,2017:Q4,2017-12-06,1.7015,16:05,4.52
4.1,2017:Q3,2017-08-24,1.2788,16:05,4.028
3.69,2017:Q2,2017-06-01,1.2207,16:02,3.501
3.63,2017:Q1,2017-03-01,1.0909,16:02,3.478
3.47,2016:Q4,2016-12-08,0.7706,16:21,3.358
2.89,2016:Q3,2016-09-01,-0.0082,16:02,2.78
2.53,2016:Q2,2016-06-02,0.741,16:02,2.378
2.41,2016:Q1,2016-03-03,1.7343,16:01,2.291
2.51,2015:Q4,2015-12-02,1.7863,16:01,2.378
2.24,2015:Q3,2015-08-26,1.3376,16:02,2.138
2.13,2015:Q2,2015-05-28,1.4259,07:01,2.008
2.09,2015:Q1,2015-02-25,1.4214,16:10,1.937
1.99,2014:Q4,2014-12-03,0.6362,16:05,1.697
1.26,2014:Q3,2014-08-28,0.0914,16:02,1.05
0.85,2014:Q2,2014-05-29,0.6784,16:05,0.772
0.62,2014:Q1,2014-02-25,0.6712,16:05,0.789
0.89,2013:Q4,2013-12-04,0.7077,16:05,0.808
0.74,2013:Q3,2013-08-27,0.6037,16:05,0.661
0.61,2013:Q2,2013-05-29,0.462,16:05,0.582
0.65,2013:Q1,2013-02-26,0.5478,16:05,0.603
0.77,2012:Q4,2012-11-29,0.648,16:05,0.732
0.72,2012:Q3,2012-08-16,0.588,16:05,0.661
0.66,2012:Q2,2012-05-22,0.548,Aft-mkt,0.631
0.62,2012:Q1,2012-02-22,0.504,Aft-mkt,0.578
0.73,2011:Q4,2011-12-01,0.614,16:05,0.726
0.68,2011:Q3,2011-08-23,0.5779,Aft-mkt,0.665
0.64,2011:Q2,2011-05-24,0.5479,16:05,0.618
0.65,2011:Q1,2011-02-23,0.556,16:05,0.562
0.76,2010:Q4,2010-12-02,0.66,Aft-mkt,0.624
0.61,2010:Q3,2010-08-24,0.5081,Aft-mkt,0.56
0.47,2010:Q2,2010-05-26,0.3741,16:01,0.426
0.36,2010:Q1,2010-02-24,0.2625,Aft-mkt,0.302
