Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.8808,2018:Q1,2018-01-30,0.9732,08:30,0.761
0.76,2017:Q4,2017-10-26,0.7633,08:30,0.719
0.73,2017:Q3,2017-07-28,0.7244,08:30,0.721
0.74,2017:Q2,2017-04-28,0.7518,08:30,0.672
0.77,2017:Q1,2017-01-27,0.7669,08:30,0.685
0.82,2016:Q4,2016-10-26,0.8173,08:30,0.691
0.77,2016:Q3,2016-07-28,0.7244,08:30,0.671
0.61,2016:Q2,2016-04-27,0.5961,08:30,0.634
0.74,2016:Q1,2016-02-03,0.7403,08:30,0.752
0.59,2015:Q4,2015-10-22,0.5921,08:30,0.762
0.82,2015:Q3,2015-07-29,0.8104,08:30,0.876
0.98,2015:Q2,2015-04-29,0.967,08:30,0.861
0.91,2015:Q1,2015-01-30,0.9161,08:30,0.934
1.02,2014:Q4,2014-10-27,0.9971,08:30,0.926
0.92,2014:Q3,2014-07-30,0.9092,08:30,0.951
0.89,2014:Q2,2014-04-28,0.8747,08:30,0.889
0.96,2014:Q1,2014-01-30,0.9326,08:26,0.932
0.8,2013:Q4,2013-10-24,0.8845,08:30,0.863
0.86,2013:Q3,2013-07-29,0.8669,08:30,0.846
0.8967,2013:Q2,2013-04-30,0.8819,08:30,0.83
0.8067,2013:Q1,2013-02-01,0.7799,08:30,0.794
0.77,2012:Q4,2012-10-25,0.7534,08:30,0.768
0.7067,2012:Q3,2012-07-30,0.6889,08:30,0.682
0.7733,2012:Q2,2012-05-02,0.7548,08:30,0.741
0.7333,2012:Q1,2012-02-01,0.7099,08:30,0.696
0.6267,2011:Q4,2011-10-27,0.6469,08:30,0.686
0.7533,2011:Q3,2011-08-02,0.7365,08:30,0.723
0.75,2011:Q2,2011-04-28,0.7111,08:30,0.668
0.7433,2011:Q1,2011-01-27,0.7164,08:29,0.638
0.55,2010:Q4,2010-10-28,0.483,09:00,0.581
0.5267,2010:Q3,2010-07-29,0.5164,09:00,0.499
0.5167,2010:Q2,2010-04-28,0.5099,09:00,0.523
0.5133,2010:Q1,2010-01-28,0.507,09:00,0.488
