Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.34,2017:Q4,2018-01-19,0.3432,06:00,0.26
0.2536,2017:Q3,2017-10-24,0.2527,06:00,0.254
0.25,2017:Q2,2017-07-21,0.2554,06:00,0.24
0.23,2017:Q1,2017-04-18,0.2326,06:00,0.223
0.24,2016:Q4,2017-01-20,0.2388,06:00,0.226
0.23,2016:Q3,2016-10-18,0.2717,06:00,0.214
0.21,2016:Q2,2016-07-19,0.2133,06:00,0.205
0.2,2016:Q1,2016-04-15,0.2079,06:00,0.186
0.22,2015:Q4,2016-01-15,0.2146,06:00,0.195
0.2,2015:Q3,2015-10-20,0.184,06:00,0.196
0.19,2015:Q2,2015-07-21,0.1928,06:00,0.2
0.18,2015:Q1,2015-04-21,0.1828,06:00,0.18
0.14,2014:Q4,2015-01-20,0.2011,06:00,0.206
0.22,2014:Q3,2014-10-21,0.2058,06:00,0.211
0.21,2014:Q2,2014-07-22,0.205,06:00,0.211
0.21,2014:Q1,2014-04-22,0.2123,06:00,0.195
0.21,2013:Q4,2014-01-21,0.1951,06:51,0.2
0.2,2013:Q3,2013-10-22,0.1866,07:00,0.213
0.2,2013:Q2,2013-07-23,0.1543,07:00,0.211
0.23,2013:Q1,2013-04-23,0.23,07:00,0.196
0.22,2012:Q4,2013-01-22,0.1658,07:00,0.207
0.21,2012:Q3,2012-10-23,0.22,07:00,0.206
0.2,2012:Q2,2012-07-24,0.1948,07:00,0.137
0.14,2012:Q1,2012-04-24,0.1365,07:00,0.079
0.09,2011:Q4,2012-01-24,0.0848,07:00,0.061
0.08,2011:Q3,2011-10-25,0.0701,07:00,0.04
0.04,2011:Q2,2011-07-26,0.0597,07:00,-0.004
0.01,2011:Q1,2011-04-19,-0.0051,07:00,-0.097
0.03,2010:Q4,2011-01-25,0.0079,07:00,-0.128
-0.17,2010:Q3,2010-10-26,-0.17,07:00,-0.097
-0.11,2010:Q2,2010-07-27,-0.274,07:00,-0.206
-0.21,2010:Q1,2010-04-20,-0.1907,07:00,-0.269
-0.51,2009:Q4,2010-01-26,-0.5422,07:00,-0.346
