Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.26,2017:Q4,2017-12-14,0.9956,16:05,1.157
1.1,2017:Q3,2017-09-19,0.8384,16:05,1.007
1.02,2017:Q2,2017-06-20,0.7465,16:05,0.946
0.94,2017:Q1,2017-03-16,0.7973,16:05,0.872
0.9,2016:Q4,2016-12-15,0.7985,16:05,0.862
0.75,2016:Q3,2016-09-20,0.5367,16:05,0.724
0.71,2016:Q2,2016-06-21,0.4852,16:05,0.68
0.66,2016:Q1,2016-03-17,0.5009,16:07,0.606
0.62,2015:Q4,2015-12-10,0.4012,16:05,0.6
0.54,2015:Q3,2015-09-17,0.341,16:03,0.497
0.48,2015:Q2,2015-06-16,0.2897,16:03,0.453
0.44,2015:Q1,2015-03-17,0.1707,16:05,0.385
0.36,2014:Q4,2014-12-11,0.1696,16:05,0.296
0.28,2014:Q3,2014-09-16,0.0889,16:02,0.264
0.37,2014:Q2,2014-06-17,0.1688,16:15,0.299
0.3,2014:Q1,2014-03-18,0.0917,16:05,0.252
0.32,2013:Q4,2013-12-12,0.1313,16:05,0.333
0.32,2013:Q3,2013-09-17,0.1618,16:05,0.349
0.36,2013:Q2,2013-06-18,0.1933,16:05,0.347
0.35,2013:Q1,2013-03-19,0.1287,16:02,0.325
0.61,2012:Q4,2012-12-13,0.439,16:03,0.563
0.58,2012:Q3,2012-09-19,0.4023,16:03,0.585
0.6,2012:Q2,2012-06-19,0.4346,16:05,0.593
0.57,2012:Q1,2012-03-19,0.3621,16:05,0.57
0.67,2011:Q4,2011-12-15,0.498,16:05,0.602
0.55,2011:Q3,2011-09-20,0.4081,16:05,0.538
0.55,2011:Q2,2011-06-21,0.4493,16:05,0.513
0.58,2011:Q1,2011-03-22,0.458,16:05,0.571
0.56,2010:Q4,2010-12-20,0.5285,16:05,0.52
0.54,2010:Q3,2010-09-21,0.4162,16:05,0.494
0.44,2010:Q2,2010-06-22,0.3103,16:05,0.427
0.4,2010:Q1,2010-03-23,0.2607,16:05,0.369
