Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.91,2017:Q4,2018-01-18,0.7666,06:30,0.905
0.9835,2017:Q3,2017-10-19,0.9451,06:30,0.923
0.9301,2017:Q2,2017-07-20,0.8861,06:30,0.843
0.8,2017:Q1,2017-04-20,0.8345,06:25,0.799
0.77,2016:Q4,2017-01-19,0.7743,06:30,0.772
0.9,2016:Q3,2016-10-20,0.9022,06:30,0.809
0.76,2016:Q2,2016-07-21,0.7516,06:30,0.751
0.74,2016:Q1,2016-04-21,0.7377,06:30,0.677
0.68,2015:Q4,2016-01-21,0.6753,06:30,0.641
0.74,2015:Q3,2015-10-20,0.7543,06:30,0.712
0.77,2015:Q2,2015-07-21,0.754,06:30,0.663
0.67,2015:Q1,2015-04-22,0.6694,06:31,0.594
0.58,2014:Q4,2015-01-23,0.7521,06:30,0.586
0.64,2014:Q3,2014-10-17,0.6206,06:30,0.614
0.62,2014:Q2,2014-07-18,0.5547,06:30,0.565
0.57,2014:Q1,2014-04-22,0.5675,06:30,0.535
0.54,2013:Q4,2014-01-17,0.436,06:30,0.54
0.61,2013:Q3,2013-10-16,0.5874,06:30,0.578
0.63,2013:Q2,2013-07-17,0.7103,06:30,0.572
0.52,2013:Q1,2013-04-17,0.5154,06:30,0.521
0.56,2012:Q4,2013-01-16,0.5328,06:30,0.534
0.59,2012:Q3,2012-10-17,0.6098,06:30,0.545
0.58,2012:Q2,2012-07-18,0.6088,06:30,0.508
0.53,2012:Q1,2012-04-18,0.4979,06:30,0.521
0.47,2011:Q4,2012-01-18,0.4733,06:30,0.534
0.54,2011:Q3,2011-10-19,0.5752,06:30,0.527
0.6,2011:Q2,2011-07-19,0.6353,06:23,0.558
0.55,2011:Q1,2011-04-19,0.5048,06:27,0.567
0.59,2010:Q4,2011-01-19,0.563,06:27,0.571
0.55,2010:Q3,2010-10-19,0.5364,06:29,0.542
0.55,2010:Q2,2010-07-20,0.5737,06:30,0.547
0.59,2010:Q1,2010-04-20,0.5795,06:30,0.528
0.55,2009:Q4,2010-01-20,0.5757,06:30,0.518
