Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.84,2017:Q3,2017-10-31,0.72,16:10,0.784
0.82,2017:Q2,2017-08-01,0.72,16:10,0.769
0.74,2017:Q1,2017-05-02,0.645,16:10,0.784
0.8,2016:Q4,2017-02-21,0.6294,16:10,0.779
0.84,2016:Q3,2016-11-01,0.7403,16:10,0.751
0.73,2016:Q2,2016-08-02,0.6234,16:10,0.762
0.75,2016:Q1,2016-05-03,0.6404,16:10,0.757
0.8,2015:Q4,2016-02-23,0.5682,16:11,0.743
0.85,2015:Q3,2015-10-27,0.7301,16:15,0.766
0.77,2015:Q2,2015-07-28,0.9499,16:10,0.658
0.67,2015:Q1,2015-04-28,0.6001,16:11,0.609
0.65,2014:Q4,2015-02-24,0.6102,16:11,0.634
0.64,2014:Q3,2014-10-28,0.5792,16:10,0.644
0.57,2014:Q2,2014-07-29,0.5197,16:10,0.564
0.55,2014:Q1,2014-04-29,0.5026,16:10,0.549
0.56,2013:Q4,2014-02-25,0.5,16:10,0.554
0.62,2013:Q3,2013-11-05,0.55,16:10,0.6
0.55,2013:Q2,2013-07-30,0.4696,16:15,0.529
0.53,2013:Q1,2013-04-30,0.4607,16:10,0.531
0.63,2012:Q4,2013-02-26,0.57,16:15,0.54
0.54,2012:Q3,2012-10-30,0.4813,16:15,0.499
0.48,2012:Q2,2012-07-31,0.4302,16:10,0.465
0.47,2012:Q1,2012-05-01,0.4418,16:10,0.456
0.5,2011:Q4,2012-02-28,0.4689,16:15,0.437
0.45,2011:Q3,2011-11-01,0.4103,16:10,0.414
0.41,2011:Q2,2011-08-02,0.367,16:05,0.393
0.4,2011:Q1,2011-05-03,0.3687,16:15,0.384
0.37,2010:Q4,2011-02-28,0.3699,16:10,0.367
0.36,2010:Q3,2010-11-03,0.3381,16:30,0.336
0.31,2010:Q2,2010-08-04,0.3099,16:32,0.33
0.3,2010:Q1,2010-05-06,0.2923,16:45,0.313
0.32,2009:Q4,2010-03-09,-0.0306,16:30,0.3
