Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.92,2015:Q2,2015-08-10,1.02,16:05,0.847
0.86,2015:Q1,2015-04-28,0.8612,16:05,0.811
0.75,2014:Q4,2015-02-12,0.8089,16:05,0.73
0.77,2014:Q3,2014-10-29,0.7923,16:05,0.741
0.8,2014:Q2,2014-07-30,0.8228,16:05,0.821
0.83,2014:Q1,2014-05-01,0.8485,16:01,0.759
0.43,2013:Q4,2014-02-13,0.7073,16:00,0.613
0.65,2013:Q3,2013-10-30,0.7008,16:00,0.69
0.76,2013:Q2,2013-08-01,0.8229,16:00,0.671
0.76,2013:Q1,2013-05-02,0.8896,16:00,0.639
0.15,2012:Q4,2013-03-21,0.5404,,0.566
0.84,2012:Q3,2012-11-07,0.8457,07:00,0.665
0.8807,2012:Q1,2012-10-05,0.8778,,0.79
