Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.45,2017:Q4,2018-02-01,0.5675,16:10,0.357
-4.0,2017:Q3,2017-10-24,-3.7331,16:15,-3.909
0.96,2017:Q2,2017-07-26,0.96,16:13,0.876
0.5,2017:Q1,2017-04-26,0.7356,16:05,0.441
0.47,2016:Q4,2017-02-01,2.2556,16:14,0.346
0.44,2016:Q3,2016-10-26,0.8838,16:05,0.377
0.37,2016:Q2,2016-07-27,-0.059,16:05,0.135
0.35,2016:Q1,2016-04-27,-0.2167,16:05,0.496
0.65,2015:Q4,2016-02-03,0.678,17:05,0.578
0.23,2015:Q3,2015-10-26,0.3806,16:05,0.424
0.84,2015:Q2,2015-08-03,0.84,16:05,0.795
0.75,2015:Q1,2015-04-29,-0.1024,18:05,0.748
1.12,2014:Q4,2015-02-02,1.5496,16:05,0.881
0.7,2014:Q3,2014-10-27,0.3715,16:40,0.62
1.02,2014:Q2,2014-07-28,1.02,16:05,0.837
0.85,2014:Q1,2014-05-01,0.85,17:00,0.739
1.0,2013:Q4,2014-02-05,1.0,16:01,0.815
0.53,2013:Q3,2013-10-30,0.5115,16:01,0.537
0.75,2013:Q2,2013-07-29,0.7564,16:10,0.611
0.93,2013:Q1,2013-05-02,0.93,16:05,0.643
0.13,2012:Q4,2013-02-07,0.1294,16:06,-0.359
0.61,2012:Q3,2012-11-05,0.5804,16:01,0.491
0.71,2012:Q2,2012-08-07,0.7125,16:01,0.546
0.52,2012:Q1,2012-05-08,0.52,16:05,0.402
-0.25,2011:Q4,2012-02-09,-0.25,16:01,0.149
0.28,2011:Q3,2011-11-01,0.1374,16:01,0.33
0.75,2011:Q2,2011-08-02,0.75,16:25,0.49
-0.52,2011:Q1,2011-05-03,-0.52,16:05,-0.459
0.74,2010:Q4,2011-02-08,0.74,16:01,0.662
0.52,2010:Q3,2010-11-02,0.52,16:05,0.601
0.71,2010:Q2,2010-08-03,0.768,16:01,0.64
0.44,2010:Q1,2010-05-04,0.1586,16:05,0.226
0.69,2009:Q4,2010-02-09,0.689,16:05,0.71
