Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
3.1648,2017:Q3,2017-11-08,3.6795,17:00,3.012
1.9396,2017:Q2,2017-08-08,0.7133,16:40,1.585
0.5521,2017:Q1,2017-05-08,0.5301,17:22,0.306
0.1781,2016:Q4,2017-02-06,0.9405,16:09,-0.136
1.4275,2016:Q3,2016-10-31,1.4409,16:41,1.425
1.7695,2016:Q2,2016-08-03,4.2084,16:54,1.764
1.19,2016:Q1,2016-05-04,0.485,17:05,1.035
1.83,2015:Q4,2016-02-01,0.5785,18:53,2.044
6.48,2015:Q3,2015-10-28,5.8319,16:37,6.081
4.62,2015:Q2,2015-08-05,4.3833,16:41,4.019
0.98,2015:Q1,2015-04-22,1.8825,20:11,1.828
1.46,2014:Q4,2015-02-11,0.6178,16:15,1.528
3.06,2014:Q3,2014-10-30,2.7493,19:54,2.16
1.7,2014:Q2,2014-07-30,1.7,16:56,1.819
0.71,2014:Q1,2014-04-30,0.695,17:00,0.387
0.04,2013:Q4,2014-02-05,0.3017,17:03,0.313
0.44,2013:Q3,2013-11-06,0.733,Aft-mkt,0.492
1.56,2013:Q2,2013-08-01,1.5561,16:30,1.432
0.73,2013:Q1,2013-05-01,0.7631,16:52,0.698
1.34,2012:Q4,2013-02-06,1.3468,16:31,1.394
2.05,2012:Q3,2012-10-31,2.3837,16:45,2.387
2.87,2012:Q2,2012-08-01,2.4409,17:55,2.294
0.42,2012:Q1,2012-05-02,0.5092,17:28,0.271
-0.86,2011:Q4,2012-02-01,-0.1067,17:00,-0.657
2.4,2011:Q3,2011-11-02,1.9073,17:11,1.979
1.65,2011:Q2,2011-08-03,1.3095,17:30,1.325
0.75,2011:Q1,2011-05-04,0.9792,17:47,0.648
-0.13,2010:Q4,2011-02-02,0.0344,18:00,-0.056
0.51,2010:Q3,2010-11-04,0.5414,20:37,0.451
0.3,2010:Q2,2010-07-28,0.4475,17:51,0.175
-0.97,2010:Q1,2010-04-29,-0.8864,18:23,-0.839
-0.99,2009:Q4,2010-02-02,-0.9277,16:39,-0.831
