Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.53,2017:Q4,2018-01-25,1.5313,08:00,1.544
1.497,2017:Q3,2017-10-26,1.5144,08:00,1.493
1.447,2017:Q2,2017-07-20,1.4411,08:00,1.393
1.32,2017:Q1,2017-04-27,1.2929,08:00,1.232
1.39,2016:Q4,2017-01-19,1.3876,07:00,1.329
1.36,2016:Q3,2016-10-20,1.3577,08:04,1.403
1.17,2016:Q2,2016-07-21,1.1202,08:00,1.163
1.16,2016:Q1,2016-04-21,1.1407,08:00,1.096
1.31,2015:Q4,2016-01-21,1.3054,08:00,1.416
1.5,2015:Q3,2015-10-22,1.4925,08:00,1.431
1.3,2015:Q2,2015-07-23,1.2901,08:00,1.347
1.3,2015:Q1,2015-04-23,1.2948,08:00,1.372
1.61,2014:Q4,2015-01-22,1.5713,08:00,1.522
1.53,2014:Q3,2014-10-23,1.5264,08:00,1.51
1.43,2014:Q2,2014-07-24,1.425,08:00,1.432
1.19,2014:Q1,2014-04-17,1.1872,08:00,1.187
1.275,2013:Q4,2014-01-23,1.2629,08:00,1.244
1.24,2013:Q3,2013-10-17,1.2274,08:00,1.238
1.185,2013:Q2,2013-07-18,1.18,08:00,1.179
1.015,2013:Q1,2013-04-18,1.0122,08:00,0.98
1.095,2012:Q4,2013-01-24,1.0936,08:00,1.082
1.095,2012:Q3,2012-10-18,1.0875,08:00,1.09
1.05,2012:Q2,2012-07-19,1.0439,08:00,0.987
0.895,2012:Q1,2012-04-19,0.8943,08:00,0.818
0.995,2011:Q4,2012-01-19,0.9769,08:00,0.91
0.925,2011:Q3,2011-10-20,0.921,08:00,0.907
0.795,2011:Q2,2011-07-21,0.7924,08:00,0.789
0.645,2011:Q1,2011-04-20,0.6443,13:00,0.655
0.78,2010:Q4,2011-01-20,0.7715,08:00,0.742
0.78,2010:Q3,2010-10-21,0.7774,08:00,0.752
0.7,2010:Q2,2010-07-22,0.7013,08:00,0.605
0.535,2010:Q1,2010-04-22,0.5127,08:00,0.476
0.54,2009:Q4,2010-01-21,0.5246,08:00,0.522
