Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.93,2017:Q4,2018-01-30,0.8761,07:00,0.933
0.95,2017:Q3,2017-10-24,0.73,07:00,0.932
1.0,2017:Q2,2017-07-25,0.9225,07:00,0.997
0.65,2017:Q1,2017-04-25,0.5138,07:00,0.611
0.78,2016:Q4,2017-01-31,0.6771,07:00,0.732
0.78,2016:Q3,2016-10-25,0.6687,07:00,0.75
1.11,2016:Q2,2016-07-28,0.7733,07:00,1.098
0.76,2016:Q1,2016-04-26,0.5018,07:00,0.713
1.13,2015:Q4,2016-02-02,0.5904,07:00,1.039
0.97,2015:Q3,2015-10-20,0.5339,07:00,0.958
0.96,2015:Q2,2015-07-21,0.9256,07:00,0.95
0.65,2015:Q1,2015-04-21,0.65,07:00,0.651
1.06,2014:Q4,2015-02-03,0.8697,07:00,1.028
1.0,2014:Q3,2014-10-21,1.0,07:00,0.937
1.02,2014:Q2,2014-07-31,0.9573,07:01,1.034
0.73,2014:Q1,2014-04-22,0.6915,07:01,0.728
0.86,2013:Q4,2014-01-28,1.0335,07:01,0.845
0.8617,2013:Q3,2013-10-22,0.8203,07:00,0.856
0.92,2013:Q2,2013-07-23,0.8664,07:01,0.9
0.58,2013:Q1,2013-04-23,0.4972,07:00,0.56
0.47,2012:Q4,2013-01-29,-0.1378,07:01,0.442
0.64,2012:Q3,2012-11-01,0.6385,07:00,0.629
0.83,2012:Q2,2012-07-24,0.8176,07:00,0.801
0.64,2012:Q1,2012-04-24,0.6847,07:00,0.556
0.56,2011:Q4,2012-01-31,0.4282,07:00,0.539
0.58,2011:Q3,2011-10-26,0.5613,07:00,0.579
0.75,2011:Q2,2011-07-26,0.758,07:00,0.718
0.52,2011:Q1,2011-04-26,0.5229,07:00,0.445
0.49,2010:Q4,2011-02-01,0.49,07:01,0.464
0.55,2010:Q3,2010-10-26,0.55,07:00,0.516
0.61,2010:Q2,2010-07-29,0.61,07:00,0.548
0.35,2010:Q1,2010-04-27,0.35,07:00,0.349
0.47,2009:Q4,2010-02-02,0.3174,07:00,0.427
