Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.19,2017:Q3,2017-10-26,0.5207,07:00,1.136
1.09,2017:Q2,2017-08-03,0.5906,07:00,1.051
1.01,2017:Q1,2017-05-03,0.4278,07:00,0.958
1.09,2016:Q4,2017-02-14,-0.318,07:00,1.054
1.0,2016:Q3,2016-11-02,0.9908,07:00,0.983
0.93,2016:Q2,2016-07-27,0.9264,06:00,0.899
0.89,2016:Q1,2016-05-03,0.8989,06:15,0.864
0.9,2015:Q4,2016-02-11,1.1877,06:00,0.866
0.94,2015:Q3,2015-10-28,0.9586,06:00,0.811
0.78,2015:Q2,2015-07-29,0.7787,06:00,0.697
0.72,2015:Q1,2015-04-29,0.718,06:00,0.706
0.71,2014:Q4,2015-02-12,0.7165,06:00,0.674
0.65,2014:Q3,2014-10-30,0.6513,06:00,0.639
0.65,2014:Q2,2014-07-31,0.6447,06:00,0.604
0.68,2014:Q1,2014-05-01,0.6607,06:00,0.553
0.58,2013:Q4,2014-02-13,0.55,06:00,0.546
0.54,2013:Q3,2013-10-31,0.5327,06:00,0.5
0.5,2013:Q2,2013-08-01,0.4892,06:00,0.464
0.49,2013:Q1,2013-05-14,0.4898,,0.43
