Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.73,2017:Q4,2018-01-31,0.6092,06:55,0.696
0.71,2017:Q3,2017-10-26,0.6303,06:55,0.657
0.64,2017:Q2,2017-07-27,0.5288,06:55,0.612
0.61,2017:Q1,2017-04-27,0.5445,07:00,0.558
0.59,2016:Q4,2017-01-26,0.5693,06:55,0.579
0.6,2016:Q3,2016-10-27,0.5477,06:55,0.605
0.56,2016:Q2,2016-07-28,0.5268,06:55,0.541
0.49,2016:Q1,2016-04-28,0.4619,06:55,0.539
0.58,2015:Q4,2016-01-28,0.5332,07:26,0.604
0.61,2015:Q3,2015-10-29,0.5727,06:58,0.619
0.63,2015:Q2,2015-07-30,0.6042,07:30,0.618
0.63,2015:Q1,2015-04-30,0.5811,07:30,0.603
0.63,2014:Q4,2015-01-29,0.683,07:30,0.621
0.64,2014:Q3,2014-10-30,0.59,07:30,0.623
0.65,2014:Q2,2014-07-31,0.6346,07:30,0.586
0.6,2014:Q1,2014-05-01,0.4877,07:30,0.555
0.58,2013:Q4,2014-01-30,0.4237,07:30,0.567
0.55,2013:Q3,2013-10-31,0.51,07:30,0.523
0.5,2013:Q2,2013-07-31,0.4622,07:30,0.513
0.52,2013:Q1,2013-04-30,0.4829,07:30,0.471
0.45,2012:Q4,2013-01-31,0.3296,07:31,0.47
0.42,2012:Q3,2012-11-01,0.3742,07:30,0.445
0.41,2012:Q2,2012-07-26,0.3315,07:31,0.43
0.44,2012:Q1,2012-04-26,0.4288,07:30,0.439
0.42,2011:Q4,2012-01-26,0.4525,07:30,0.404
0.42,2011:Q3,2011-10-24,0.3663,07:30,0.404
0.44,2011:Q2,2011-07-26,0.4048,07:30,0.426
0.41,2011:Q1,2011-04-27,0.3884,07:30,0.42
0.44,2010:Q4,2011-01-27,0.4067,07:30,0.398
0.39,2010:Q3,2010-10-25,0.3572,07:30,0.351
0.27,2010:Q2,2010-07-27,0.2026,07:30,0.263
0.27,2010:Q1,2010-04-28,0.2446,07:30,0.263
0.27,2009:Q4,2010-01-28,0.2684,07:30,0.283
