Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
10.0015,2018:Q1,2017-12-05,10.0,06:58,9.808
15.2652,2017:Q4,2017-09-19,15.27,06:59,15.113
11.436,2017:Q3,2017-05-23,11.44,06:59,11.863
8.0827,2017:Q2,2017-02-28,8.08,06:59,8.17
9.3635,2017:Q1,2016-12-06,9.36,06:59,9.311
14.3,2016:Q4,2016-09-22,14.3,06:59,14.246
10.88,2016:Q3,2016-05-24,10.88,06:59,10.867
7.43,2016:Q2,2016-03-01,7.43,06:59,7.29
8.29,2016:Q1,2015-12-08,8.29,06:58,8.242
12.75,2015:Q4,2015-09-22,12.75,07:00,12.682
9.57,2015:Q3,2015-05-26,9.57,07:00,9.559
6.51,2015:Q2,2015-03-03,6.4021,07:00,6.378
7.27,2015:Q1,2014-12-09,7.27,07:00,7.164
11.28,2014:Q4,2014-09-22,11.28,07:00,11.258
8.46,2014:Q3,2014-05-27,8.46,07:00,-2.4245362661989844e-14
5.63,2014:Q2,2014-03-04,5.63,07:00,5.556
6.29,2014:Q1,2013-12-10,6.29,07:00,6.269
10.42,2013:Q4,2013-09-25,10.42,07:00,10.341
7.27,2013:Q3,2013-05-21,7.27,07:00,7.214
4.78,2013:Q2,2013-02-26,4.78,07:00,4.752
5.41,2013:Q1,2012-12-04,5.41,07:00,5.39
8.46,2012:Q4,2012-09-19,8.46,07:00,8.404
6.28,2012:Q3,2012-05-22,6.28,07:00,6.254
4.15,2012:Q2,2012-02-28,4.15,07:00,4.04
4.68,2012:Q1,2011-12-06,4.68,07:00,4.435
7.18,2011:Q4,2011-09-20,7.18,07:00,6.977
5.29,2011:Q3,2011-05-24,5.29,07:00,4.971
3.34,2011:Q2,2011-03-01,3.34,07:00,3.062
3.77,2011:Q1,2010-12-07,3.77,07:00,3.436
5.66,2010:Q4,2010-09-21,5.66,07:00,5.446
4.12,2010:Q3,2010-05-25,4.12,07:00,3.589
2.46,2010:Q2,2010-03-02,2.46,07:01,2.347
