Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.13,2017:Q4,2018-01-31,1.0179,16:15,1.076
1.09,2017:Q3,2017-10-25,1.0923,16:15,1.039
1.05,2017:Q2,2017-07-27,1.12,16:15,1.011
1.02,2017:Q1,2017-04-26,1.0894,16:15,0.989
1.0,2016:Q4,2017-02-01,0.9913,16:15,0.976
0.99,2016:Q3,2016-10-26,1.0518,16:15,0.949
0.99,2016:Q2,2016-07-27,1.0266,16:15,0.94
0.95,2016:Q1,2016-04-27,0.833,16:15,0.909
0.95,2015:Q4,2016-02-02,0.9785,16:15,0.918
0.91,2015:Q3,2015-10-28,0.9079,16:15,0.904
0.89,2015:Q2,2015-07-29,0.9148,16:15,0.901
0.89,2015:Q1,2015-04-29,0.8003,16:15,0.888
0.9,2014:Q4,2015-02-03,-0.8037,16:00,0.876
0.87,2014:Q3,2014-10-29,0.8635,16:00,0.898
0.91,2014:Q2,2014-07-30,1.044,16:05,0.874
0.87,2014:Q1,2014-05-07,0.8757,16:00,0.855
0.85,2013:Q4,2014-02-04,0.8621,16:00,0.839
0.85,2013:Q3,2013-11-04,0.7149,16:01,0.815
0.82,2013:Q2,2013-08-05,0.8522,16:00,0.794
0.8,2013:Q1,2013-05-01,0.8141,16:00,0.783
0.82,2012:Q4,2013-02-05,0.9099,16:00,0.773
0.8,2012:Q3,2012-10-31,0.8766,16:00,0.765
0.79,2012:Q2,2012-08-01,0.7551,16:00,0.759
0.73,2012:Q1,2012-05-01,0.7585,16:00,0.755
0.78,2011:Q4,2012-02-06,-1.355,15:59,0.753
0.74,2011:Q3,2011-11-01,0.6241,16:00,0.749
0.75,2011:Q2,2011-08-02,0.7476,16:00,0.721
0.69,2011:Q1,2011-05-03,0.6786,16:00,0.697
0.66,2010:Q4,2011-02-02,0.764,16:00,0.685
0.68,2010:Q3,2010-11-02,0.68,16:00,0.682
0.69,2010:Q2,2010-08-03,0.69,16:00,0.676
0.67,2010:Q1,2010-05-04,0.6415,16:00,0.656
0.66,2009:Q4,2010-02-02,0.5432,16:00,0.641
