Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
2.26,2018:Q1,2018-01-24,1.7076,16:05,2.043
2.44,2017:Q4,2017-10-25,1.9547,16:05,2.205
2.03,2017:Q3,2017-07-26,1.5154,16:05,2.027
1.95,2017:Q2,2017-04-26,1.4281,16:05,1.971
1.98,2017:Q1,2017-01-25,1.4403,16:05,1.938
2.11,2016:Q4,2016-10-26,1.6535,16:05,1.941
1.81,2016:Q3,2016-07-20,1.3643,16:10,1.785
1.68,2016:Q2,2016-04-20,1.2039,16:05,1.627
1.73,2016:Q1,2016-01-20,1.2803,16:05,1.603
1.84,2015:Q4,2015-10-28,1.3632,16:05,1.745
1.6654,2015:Q3,2015-07-22,1.2896,16:05,1.596
1.59,2015:Q2,2015-04-22,1.1797,16:05,1.499
1.55,2015:Q1,2015-01-21,1.2101,16:05,1.487
1.57,2014:Q4,2014-10-29,1.2599,16:05,1.481
1.39,2014:Q3,2014-07-23,1.0495,16:05,1.35
1.27,2014:Q2,2014-04-23,0.9095,16:05,1.252
1.22,2014:Q1,2014-01-22,0.8695,16:22,1.189
1.26,2013:Q4,2013-10-23,0.9974,16:05,1.187
1.12,2013:Q3,2013-07-24,0.8602,16:05,1.082
1.07,2013:Q2,2013-04-24,0.798,16:05,1.064
1.14,2013:Q1,2013-01-23,0.8802,16:05,1.148
1.12,2012:Q4,2012-10-24,0.85,16:05,1.177
1.14,2012:Q3,2012-07-18,0.9108,16:05,1.138
1.09,2012:Q2,2012-04-18,0.8658,16:05,1.065
1.03,2012:Q1,2012-01-18,0.8347,16:05,1.009
1.06,2011:Q4,2011-10-25,0.8403,16:05,0.98
0.97,2011:Q3,2011-07-20,0.7698,16:05,0.909
0.88,2011:Q2,2011-04-20,0.6802,16:05,0.854
0.88,2011:Q1,2011-01-19,0.6783,16:05,0.827
0.79,2010:Q4,2010-10-26,0.6016,16:05,0.717
0.66,2010:Q3,2010-07-21,0.4992,16:05,0.59
0.56,2010:Q2,2010-04-21,0.4099,16:05,0.542
0.52,2010:Q1,2010-01-20,0.36,16:05,0.486
