Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
-0.33,2018:Q3,2017-11-10,-0.2388,07:30,-0.403
-0.09,2018:Q2,2017-08-11,-0.0393,07:30,-0.036
0.06,2018:Q1,2017-05-12,0.1292,07:30,-0.213
0.64,2017:Q4,2017-02-24,0.6737,07:00,0.606
-0.21,2017:Q3,2016-11-11,-0.2135,07:30,-0.21
-0.05,2017:Q2,2016-08-12,-0.0378,07:30,-0.138
-0.32,2017:Q1,2016-05-13,-0.2311,07:30,-0.374
0.39,2016:Q4,2016-02-25,-0.2962,21:45,0.213
-0.47,2016:Q3,2015-11-13,-0.3375,07:31,-0.556
-0.41,2016:Q2,2015-08-14,-0.3204,07:45,-0.496
-0.57,2016:Q1,2015-05-13,-0.4255,16:06,-0.763
0.0,2015:Q4,2015-02-26,0.036,16:06,0.126
-0.77,2015:Q3,2014-11-12,-0.4896,16:02,-0.818
-0.75,2015:Q2,2014-08-14,-0.5627,16:00,-0.895
-1.12,2015:Q1,2014-05-15,-1.1328,16:01,-1.223
-0.68,2014:Q4,2014-02-26,0.1972,16:00,-0.857
-1.81,2014:Q3,2013-11-20,-1.8573,07:30,-1.743
-2.16,2014:Q2,2013-08-20,-2.2156,07:31,-1.074
-1.31,2014:Q1,2013-05-16,-1.4297,16:30,-1.045
-1.95,2013:Q4,2013-02-27,-2.1974,16:30,-0.185
-0.93,2013:Q3,2012-11-09,-1.0485,07:00,-0.065
-0.37,2013:Q2,2012-08-10,-0.7889,06:00,-0.139
-0.39,2013:Q1,2012-05-15,-0.5393,16:02,-0.081
0.74,2012:Q4,2012-02-24,0.3233,08:00,0.672
0.11,2012:Q3,2011-11-14,0.1127,07:50,0.109
0.13,2012:Q2,2011-08-12,0.1313,07:50,0.127
0.29,2012:Q1,2011-05-16,0.305,07:50,0.28
1.17,2011:Q4,2011-02-25,1.09,07:50,1.16
0.19,2011:Q3,2010-11-12,0.19,07:50,0.173
0.11,2011:Q2,2010-08-13,0.06,07:50,0.105
0.25,2011:Q1,2010-05-14,0.25,07:50,0.252
0.84,2010:Q4,2010-02-19,0.84,07:50,0.819
