Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
2.66,2017:Q4,2018-02-01,2.6452,08:00,1.439
1.82,2017:Q3,2017-10-26,1.809,08:00,1.582
1.33,2017:Q2,2017-08-02,1.3365,07:00,1.19
1.66,2017:Q1,2017-05-03,1.6607,07:00,1.456
1.25,2016:Q4,2017-02-08,1.2873,07:00,1.193
1.83,2016:Q3,2016-11-02,1.8401,07:00,1.366
1.29,2016:Q2,2016-08-03,1.3373,07:00,1.165
1.49,2016:Q1,2016-05-04,1.4865,07:00,1.296
1.06,2015:Q4,2016-02-10,1.0684,07:01,1.004
1.25,2015:Q3,2015-11-04,1.2598,07:00,1.088
1.25,2015:Q2,2015-08-05,1.2563,07:00,1.026
1.19,2015:Q1,2015-04-29,1.2002,07:00,1.092
0.98,2014:Q4,2015-02-11,1.104,07:01,0.927
0.97,2014:Q3,2014-11-05,1.4455,07:00,0.94
0.98,2014:Q2,2014-08-06,0.9756,07:00,0.844
0.97,2014:Q1,2014-04-30,0.9914,07:00,0.88
1.17,2013:Q4,2014-02-05,1.1021,06:00,1.151
1.01,2013:Q3,2013-11-06,0.9491,07:00,0.89
0.83,2013:Q2,2013-08-07,0.7866,07:00,0.759
0.82,2013:Q1,2013-05-01,0.8203,07:00,0.744
1.17,2012:Q4,2013-02-06,1.1322,07:00,1.099
0.86,2012:Q3,2012-11-07,0.8627,07:00,0.818
0.59,2012:Q2,2012-08-01,0.5852,07:00,0.578
0.67,2012:Q1,2012-05-02,0.6858,07:00,0.64
0.94,2011:Q4,2012-02-08,0.9498,06:59,0.866
0.79,2011:Q3,2011-11-02,0.8118,07:01,0.754
0.6,2011:Q2,2011-08-03,0.6118,07:01,0.558
0.58,2011:Q1,2011-05-04,0.6022,07:00,0.559
0.67,2010:Q4,2011-02-02,0.6973,07:00,0.622
0.62,2010:Q3,2010-11-03,0.64,07:00,0.527
0.5,2010:Q2,2010-08-04,0.509,07:00,0.456
0.61,2010:Q1,2010-05-05,0.6164,06:00,0.481
0.55,2009:Q4,2010-02-03,0.6241,06:00,0.516
