Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.5946,2017:Q3,2017-10-23,0.6084,07:33,0.456
0.6506,2017:Q2,2017-07-19,0.6693,16:05,0.359
0.4497,2017:Q1,2017-04-24,0.4618,16:07,0.353
0.4291,2016:Q4,2017-02-14,0.4455,07:30,0.304
0.3015,2016:Q3,2016-10-24,0.2763,07:30,0.219
0.25,2016:Q2,2016-07-27,0.2672,07:30,0.214
0.56,2016:Q1,2016-04-26,0.0915,06:00,0.093
0.1648,2015:Q4,2016-02-17,0.247,06:00,0.178
0.3039,2015:Q3,2015-10-27,0.3018,07:30,0.354
0.4026,2015:Q2,2015-07-30,0.4287,07:30,0.185
0.01,2015:Q1,2015-04-28,0.0077,07:35,-0.071
0.12,2014:Q4,2015-02-19,0.1975,06:00,0.073
-0.0524,2014:Q3,2014-10-27,-0.0508,21:03,0.035
0.48,2014:Q2,2014-07-31,-0.0998,06:03,0.093
-0.18,2014:Q1,2014-05-01,-0.1803,Bef-mkt,-0.105
0.02,2013:Q4,2014-02-25,0.0451,06:00,-0.131
-0.05,2013:Q3,2013-11-05,-0.0393,07:00,0.041
0.03,2013:Q2,2013-08-08,0.0238,01:00,0.069
0.1,2013:Q1,2013-04-24,0.1474,16:30,0.183
0.1888,2012:Q4,2013-02-26,0.1648,06:30,0.181
0.7732,2012:Q3,2012-10-30,0.8579,06:00,0.515
0.8262,2012:Q2,2012-07-26,0.8267,06:00,0.434
0.1193,2012:Q1,2012-04-26,0.1197,06:00,0.328
-2.4245362661989844e-14,2011:Q4,2012-02-23,0.503,06:00,0.319
-2.4245362661989844e-14,2011:Q3,2011-11-01,0.3841,06:00,0.466
0.48,2011:Q2,2011-08-02,0.4989,06:00,0.565
0.3116,2011:Q1,2011-05-03,0.299,06:00,0.391
0.4131,2010:Q4,2011-02-24,0.4167,06:00,0.361
0.4237,2010:Q3,2010-11-04,0.4262,06:00,0.425
0.4585,2010:Q2,2010-08-05,0.4502,06:00,0.26
0.125,2010:Q1,2010-05-06,0.1165,06:00,0.111
0.2028,2009:Q4,2010-02-25,0.1968,06:00,0.119
