Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.04,2017:Q3,2017-11-07,-0.0483,06:30,0.009
0.0,2017:Q2,2017-08-08,0.0022,06:30,-0.018
-0.02,2017:Q1,2017-05-04,0.1314,06:30,-0.013
-0.02,2016:Q4,2017-02-23,-0.0168,06:30,-0.031
0.0,2016:Q3,2016-11-03,-0.0563,06:30,-0.024
0.08,2016:Q2,2016-08-04,0.0598,06:30,0.024
-0.03,2016:Q1,2016-05-05,-0.0303,06:30,-0.071
-0.01,2015:Q4,2016-02-18,-0.0507,06:30,0.005
0.18,2015:Q3,2015-11-05,0.2825,06:30,0.129
0.13,2015:Q2,2015-08-05,0.134,06:00,0.119
0.07,2015:Q1,2015-05-06,0.0641,07:30,0.067
0.27,2014:Q4,2015-02-19,0.2617,08:46,0.233
0.26,2014:Q3,2014-11-05,0.2781,07:30,0.256
0.26,2014:Q2,2014-08-06,0.2652,07:30,0.272
0.25,2014:Q1,2014-05-06,0.2537,07:30,0.247
0.27,2013:Q4,2014-02-20,0.2435,07:30,0.303
0.45,2013:Q3,2013-11-05,0.4128,07:30,0.428
0.41,2013:Q2,2013-08-06,0.276,07:30,0.356
0.33,2013:Q1,2013-05-02,0.3261,07:30,0.292
0.36,2012:Q4,2013-02-21,0.3602,07:30,0.285
0.33,2012:Q3,2012-11-06,0.3277,08:30,0.325
0.35,2012:Q2,2012-08-02,0.3293,08:30,0.333
0.41,2012:Q1,2012-05-03,0.3921,08:30,0.38
0.45,2011:Q4,2012-02-23,0.4295,08:30,0.339
0.37,2011:Q3,2011-11-03,0.364,08:30,0.282
0.37,2011:Q2,2011-08-04,0.3614,08:30,0.329
0.26,2011:Q1,2011-05-05,0.2572,08:30,0.274
0.22,2010:Q4,2011-02-23,0.2491,08:30,0.198
0.13,2010:Q3,2010-11-04,0.1533,08:30,0.129
0.18,2010:Q2,2010-08-05,0.1806,08:30,0.146
0.06,2010:Q1,2010-05-06,-0.0072,08:30,0.075
0.18,2009:Q4,2010-02-22,0.1765,08:30,0.178
