Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.43,2017:Q4,2017-11-13,1.4278,07:30,1.363
1.28,2017:Q3,2017-08-07,1.28,07:30,1.188
1.01,2017:Q2,2017-05-08,1.01,07:30,1.024
1.5898,2017:Q1,2017-02-06,1.5898,07:30,1.268
0.96,2016:Q4,2016-11-21,1.033,06:30,1.162
1.21,2016:Q3,2016-08-08,1.21,07:30,1.059
1.07,2016:Q2,2016-05-09,1.0915,07:30,0.955
1.15,2016:Q1,2016-02-05,1.1581,07:30,0.89
0.83,2015:Q4,2015-11-23,0.89,07:34,0.881
0.8,2015:Q3,2015-08-03,0.8049,07:30,0.921
0.75,2015:Q2,2015-05-04,0.7572,07:30,0.719
0.77,2015:Q1,2015-01-30,0.7668,07:30,0.727
0.87,2014:Q4,2014-11-17,0.87,07:30,0.765
0.75,2014:Q3,2014-07-28,0.638,06:00,0.78
0.6,2014:Q2,2014-05-05,0.5983,07:30,0.625
0.72,2014:Q1,2014-01-31,0.7285,07:30,0.638
0.7,2013:Q4,2013-11-18,0.7054,07:30,0.697
0.69,2013:Q3,2013-08-05,0.69,07:30,0.602
0.36,2013:Q2,2013-05-06,0.579,07:30,0.452
0.48,2013:Q1,2013-02-01,0.489,07:30,0.423
0.55,2012:Q4,2012-11-19,0.5971,07:30,0.442
0.5,2012:Q3,2012-08-06,0.51,07:30,0.54
0.44,2012:Q2,2012-05-07,0.445,07:30,0.393
0.42,2012:Q1,2012-02-03,0.4149,07:30,0.337
0.26,2011:Q4,2011-11-21,0.26,07:30,0.315
0.46,2011:Q3,2011-08-08,0.4569,07:30,0.396
0.42,2011:Q2,2011-05-09,0.4151,07:30,0.439
0.75,2011:Q1,2011-02-04,0.7563,07:30,0.616
0.64,2010:Q4,2010-11-22,0.6372,07:30,0.585
0.6692,2010:Q3,2010-08-09,0.6636,07:30,0.568
0.46,2010:Q2,2010-05-10,0.4606,07:30,0.353
0.42,2010:Q1,2010-02-05,0.42,07:30,0.174
