Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.69,2018:Q3,2018-01-31,0.6934,16:00,1.603
1.52,2018:Q2,2017-11-01,0.3877,16:00,1.434
0.87,2018:Q1,2017-08-02,-0.1799,16:00,0.805
0.85,2017:Q4,2017-05-03,0.4484,16:01,0.808
1.35,2017:Q3,2017-02-01,-0.4921,16:01,1.254
1.29,2017:Q2,2016-11-03,0.144,16:01,1.407
1.08,2017:Q1,2016-08-02,0.035,16:00,1.056
1.04,2016:Q4,2016-05-04,-0.1267,16:16,0.919
1.03,2016:Q3,2016-02-04,-0.0167,16:03,0.951
1.22,2016:Q2,2015-11-05,0.1084,16:13,1.114
1.09,2016:Q1,2015-07-29,0.0779,16:00,1.057
1.11,2015:Q4,2015-05-06,0.4566,16:00,0.853
7.76,2015:Q3,2015-01-28,1.3056,16:00,1.174
-2.4245362661989844e-14,2015:Q2,2014-11-05,0.9648,,0.89
-2.4245362661989844e-14,2015:Q1,2014-09-12,0.7337,,0.63
