Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.31,2018:Q2,2017-12-21,1.31,16:16,1.272
1.48,2018:Q1,2017-09-26,0.8733,16:15,1.312
1.25,2017:Q4,2017-07-20,1.2692,16:15,1.107
1.11,2017:Q3,2017-03-22,1.12,16:15,1.068
1.13,2017:Q2,2016-12-22,1.14,16:15,1.154
1.26,2017:Q1,2016-09-27,1.2569,16:13,1.085
1.08,2016:Q4,2016-07-19,1.06,16:15,1.014
1.05,2016:Q3,2016-03-22,1.05,16:15,0.949
1.03,2016:Q2,2015-12-21,1.03,16:15,0.998
0.93,2016:Q1,2015-09-24,0.93,16:15,0.907
0.86,2015:Q4,2015-07-16,0.86,16:15,0.846
0.85,2015:Q3,2015-03-18,0.8702,16:15,0.784
0.86,2015:Q2,2014-12-18,0.86,16:15,0.776
0.78,2015:Q1,2014-09-29,0.7703,16:15,0.746
0.76,2014:Q4,2014-07-15,0.7091,16:15,0.751
0.69,2014:Q3,2014-03-19,0.7016,16:15,0.694
0.7,2014:Q2,2013-12-19,0.69,16:15,0.684
0.63,2014:Q1,2013-09-19,0.6271,16:15,0.631
0.69,2013:Q4,2013-07-15,0.69,16:15,0.7
0.6,2013:Q3,2013-03-19,0.6,16:15,0.618
0.63,2013:Q2,2012-12-20,0.5852,16:15,0.624
0.6,2013:Q1,2012-09-20,0.6,16:15,0.585
0.6,2012:Q4,2012-07-16,0.6,16:15,0.597
0.58,2012:Q3,2012-03-20,0.58,16:15,0.518
0.57,2012:Q2,2011-12-20,0.57,16:09,0.479
0.52,2012:Q1,2011-09-22,0.52,16:07,0.474
0.49,2011:Q4,2011-07-19,0.49,16:20,0.432
0.41,2011:Q3,2011-03-22,0.41,16:36,0.364
0.38,2011:Q2,2010-12-21,0.38,16:15,0.383
0.37,2011:Q1,2010-09-21,0.4,16:15,0.375
0.35,2010:Q4,2010-07-20,0.3478,16:15,0.327
0.32,2010:Q3,2010-03-18,0.32,16:15,0.298
