Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
1.558,2017:Q4,2018-01-24,1.5287,16:17,1.542
1.5121,2017:Q3,2017-10-24,1.5121,16:18,1.542
1.4037,2017:Q2,2017-07-26,1.4,16:19,1.443
1.43,2017:Q1,2017-04-25,1.43,16:17,1.433
1.4607,2016:Q4,2017-01-24,1.4,16:17,1.383
1.4851,2016:Q3,2016-10-25,1.4851,16:16,1.468
1.3766,2016:Q2,2016-07-19,1.361,16:16,1.382
1.3477,2016:Q1,2016-04-19,1.35,16:17,1.292
1.14,2015:Q4,2016-01-27,1.1431,16:16,1.301
1.38,2015:Q3,2015-10-20,1.38,16:18,1.325
1.33,2015:Q2,2015-07-22,1.3627,16:05,1.317
1.28,2015:Q1,2015-04-21,1.3124,16:05,1.268
1.19,2014:Q4,2015-01-21,1.183,16:05,1.3
1.37,2014:Q3,2014-10-21,1.37,16:05,1.338
1.35,2014:Q2,2014-07-22,1.35,16:05,1.298
1.31,2014:Q1,2014-04-22,1.31,16:05,1.254
1.23,2013:Q4,2014-01-23,1.23,16:05,1.181
1.2,2013:Q3,2013-10-21,1.2,16:05,1.212
1.2,2013:Q2,2013-07-23,1.2,16:05,1.153
1.33,2013:Q1,2013-04-23,1.33,08:30,1.125
1.07,2012:Q4,2012-12-20,1.07,08:30,1.125
1.21,2012:Q3,2012-09-27,1.21,08:30,1.033
1.0,2012:Q2,2012-06-19,1.0,08:30,1.004
1.18,2012:Q1,2012-03-21,1.18,16:15,0.94
0.95,2011:Q4,2011-12-15,0.9415,08:30,0.919
1.18,2011:Q3,2011-09-22,1.18,08:30,0.956
1.09,2011:Q2,2011-06-23,1.09,08:30,0.754
0.84,2011:Q1,2011-03-22,0.8209,16:15,0.6
0.64,2010:Q4,2010-12-16,0.64,08:30,0.442
0.47,2010:Q3,2010-09-20,0.47,08:30,0.375
0.33,2010:Q2,2010-06-24,0.3344,08:30,0.11
-0.22,2010:Q1,2010-03-16,-0.22,16:10,0.016
