Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.75,2017:Q3,2017-11-01,0.7796,07:00,0.664
0.88,2017:Q2,2017-08-02,0.9108,07:00,0.809
0.52,2017:Q1,2017-05-03,0.3736,07:00,0.453
0.73,2016:Q4,2017-02-22,0.6863,07:00,0.573
0.75,2016:Q3,2016-10-26,0.6525,07:00,0.544
0.87,2016:Q2,2016-07-27,0.8452,07:00,0.668
0.49,2016:Q1,2016-04-27,0.4385,07:00,0.419
0.74,2015:Q4,2016-02-17,0.6988,07:00,0.476
0.51,2015:Q3,2015-10-28,0.6257,07:00,0.519
0.72,2015:Q2,2015-07-29,0.7489,07:00,0.713
0.55,2015:Q1,2015-04-29,0.3141,07:00,0.57
0.77,2014:Q4,2015-02-18,0.8376,07:00,0.788
0.76,2014:Q3,2014-10-29,-0.8911,07:00,0.711
1.02,2014:Q2,2014-07-30,0.8965,07:00,0.755
0.55,2014:Q1,2014-04-30,0.5819,07:00,0.439
0.76,2013:Q4,2014-02-19,0.8181,07:00,0.617
0.69,2013:Q3,2013-10-30,0.691,07:00,0.591
0.762,2013:Q2,2013-07-31,0.876,07:00,0.651
0.4047,2013:Q1,2013-05-01,0.3624,07:00,0.413
0.6753,2012:Q4,2013-02-20,0.66,07:00,0.733
0.74,2012:Q3,2012-10-31,0.7193,07:00,0.61
0.98,2012:Q2,2012-08-01,0.9431,07:00,0.668
0.45,2012:Q1,2012-05-02,0.4379,07:00,0.401
0.96,2011:Q4,2012-02-22,0.8064,07:00,0.655
0.71,2011:Q3,2011-11-02,0.7581,06:30,0.486
0.63,2011:Q2,2011-08-03,0.5521,07:00,0.665
0.43,2011:Q1,2011-05-04,0.485,07:00,0.315
0.83,2010:Q4,2011-02-23,0.6834,07:00,0.876
0.7,2010:Q3,2010-11-03,0.8467,07:00,0.751
0.85,2010:Q2,2010-08-04,0.6685,07:00,0.728
0.38,2010:Q1,2010-05-05,-2.4442,07:00,0.415
1.43,2009:Q4,2010-02-24,1.3708,07:00,0.954
