Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.77,2016:Q3,2016-10-28,0.4657,07:00,0.585
0.69,2016:Q2,2016-07-29,-0.4752,07:00,0.63
0.31,2016:Q1,2016-04-27,-0.3173,07:00,0.784
1.16,2015:Q4,2016-02-23,0.7536,06:00,1.088
0.57,2015:Q3,2015-10-27,0.2546,06:30,0.567
0.971,2015:Q2,2015-07-21,0.42,06:30,0.876
0.81,2015:Q1,2015-04-28,0.4787,06:30,0.76
1.11,2014:Q4,2015-01-27,-0.0696,06:30,1.14
1.05,2014:Q3,2014-10-21,0.7561,06:29,0.974
0.99,2014:Q2,2014-07-22,0.8064,06:30,0.928
0.92,2014:Q1,2014-04-22,0.6912,06:30,0.874
1.18,2013:Q4,2014-01-28,1.6987,06:30,1.077
0.95,2013:Q3,2013-10-22,0.8469,07:00,0.913
0.95,2013:Q2,2013-07-23,0.9689,07:00,0.874
0.88,2013:Q1,2013-04-23,0.8033,07:00,0.871
0.61,2012:Q4,2013-01-29,0.7765,07:01,0.897
0.94,2012:Q3,2012-10-23,0.8245,07:00,0.808
0.89,2012:Q2,2012-07-24,0.7524,06:59,0.878
1.05,2012:Q1,2012-04-24,0.9578,07:10,1.045
1.25,2011:Q4,2012-01-31,1.2139,07:00,1.16
0.95,2011:Q3,2011-10-25,0.8798,07:00,1.026
1.37,2011:Q2,2011-07-26,1.3062,07:00,1.031
1.14,2011:Q1,2011-04-26,1.0968,07:00,1.243
1.29,2010:Q4,2011-02-01,1.233,07:01,1.121
1.09,2010:Q3,2010-10-26,1.0079,07:15,0.975
1.23,2010:Q2,2010-07-27,1.2122,07:00,0.934
1.35,2010:Q1,2010-04-27,1.3358,07:00,0.901
1.17,2009:Q4,2010-02-02,1.168,07:00,0.62
