Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.68,2017:Q3,2017-11-07,0.6793,07:30,0.682
0.67,2017:Q2,2017-08-10,0.6667,07:30,0.607
0.31,2017:Q1,2017-05-04,0.2857,07:30,0.292
0.43,2016:Q4,2017-03-21,0.188,07:30,0.426
0.66,2016:Q3,2016-11-10,0.7376,07:31,0.635
0.56,2016:Q2,2016-09-22,1.0223,07:30,0.586
0.3714,2016:Q1,2016-04-28,0.898,07:30,0.358
0.53,2015:Q4,2016-02-11,1.1789,07:30,0.463
0.7553,2015:Q3,2015-10-29,0.7443,07:30,0.73
0.7134,2015:Q2,2015-07-30,0.7134,07:30,0.683
0.3747,2015:Q1,2015-04-30,0.3754,07:30,0.374
0.58,2014:Q4,2015-02-12,0.582,07:30,0.486
0.6929,2014:Q3,2014-10-23,0.6896,07:30,0.697
0.6562,2014:Q2,2014-07-24,0.6577,07:30,0.647
0.3356,2014:Q1,2014-04-24,0.3378,07:30,0.32
0.54,2013:Q4,2014-02-05,0.5365,07:30,0.382
-2.4245362661989844e-14,2013:Q3,2013-10-24,0.6174,,0.596
-2.4245362661989844e-14,2013:Q2,2013-07-25,0.5912,,0.583
0.2955,2013:Q1,2013-04-25,0.292,,0.288
0.3469,2012:Q4,2013-02-07,0.3442,,0.326
-2.4245362661989844e-14,2012:Q3,2012-10-25,0.7117,,0.545
0.5689,2012:Q2,2012-07-23,0.5707,,0.585
0.2745,2012:Q1,2012-04-26,0.2743,,0.248
0.2673,2011:Q4,2012-02-09,0.2743,,0.273
0.5099,2011:Q3,2011-10-27,0.5154,,0.505
0.5279,2011:Q2,2011-07-28,0.5287,,0.51
0.241,2011:Q1,2011-04-28,0.2394,,0.243
0.2064,2010:Q4,2011-02-11,0.2203,,0.214
0.4482,2010:Q3,2010-10-28,0.4744,,0.413
0.6231,2010:Q2,2010-07-28,0.4932,,0.568
0.1955,2010:Q1,2010-04-27,0.2506,,0.169
0.1491,2009:Q4,2010-02-10,0.1871,,0.142
