Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.46,2017:Q3,2017-11-08,0.4062,07:00,0.462
0.35,2017:Q2,2017-08-08,0.3453,07:00,0.356
0.48,2017:Q1,2017-05-09,0.4382,07:00,0.472
0.76,2016:Q4,2017-02-09,0.4988,07:00,0.743
0.71,2016:Q3,2016-10-27,0.3809,07:30,0.689
0.65,2016:Q2,2016-07-28,0.4274,07:30,0.643
0.5,2016:Q1,2016-04-28,0.5072,07:30,0.475
0.76,2015:Q4,2016-02-10,0.7663,07:30,0.5
0.7,2015:Q3,2015-10-27,0.691,07:30,0.56
0.6,2015:Q2,2015-07-30,0.6109,07:00,0.53
0.54,2015:Q1,2015-04-30,0.5054,07:00,0.419
0.59,2014:Q4,2015-02-10,0.736,07:30,0.474
0.52,2014:Q3,2014-10-29,0.41,07:30,0.454
0.42,2014:Q2,2014-07-30,0.4105,07:00,0.382
0.33,2014:Q1,2014-04-30,0.3469,07:30,0.246
0.34,2013:Q4,2014-02-06,0.0954,07:30,0.372
0.39,2013:Q3,2013-10-30,0.3643,07:30,0.334
0.35,2013:Q2,2013-08-02,0.3472,07:30,0.247
0.17,2013:Q1,2013-05-01,0.1268,07:30,0.183
0.34,2012:Q4,2013-02-19,0.3601,07:30,0.291
0.28,2012:Q3,2012-11-02,0.2917,06:00,0.31
0.2,2012:Q2,2012-08-02,0.1816,07:30,0.348
0.18,2012:Q1,2012-05-03,0.1864,07:30,0.209
0.42,2011:Q4,2012-02-09,0.1674,07:30,0.49
0.48,2011:Q3,2011-10-26,0.5016,07:30,0.492
0.39,2011:Q2,2011-07-27,0.4007,07:31,0.381
0.34,2011:Q1,2011-04-27,0.3422,07:30,0.383
0.46,2010:Q4,2011-01-24,0.4277,07:31,0.454
0.44,2010:Q3,2010-10-27,0.4278,07:30,0.434
0.35,2010:Q2,2010-07-27,0.3516,17:01,0.366
0.36,2010:Q1,2010-04-28,0.3559,07:30,0.352
0.4,2009:Q4,2010-01-25,0.4052,07:30,0.393
