Comparable EPS,Year/Period,Announcement Date,Earnings EPS,Announcement Time,Estimate EPS
0.7,2017:Q4,2018-01-19,0.6941,06:30,0.637
0.7,2017:Q3,2017-10-20,0.7,06:30,0.644
0.61,2017:Q2,2017-07-21,0.61,06:30,0.572
0.61,2017:Q1,2017-04-28,0.61,06:30,0.733
0.6992,2016:Q4,2017-01-20,0.7,06:30,0.668
0.73,2016:Q3,2016-10-21,0.73,06:30,0.669
0.58,2016:Q2,2016-07-22,0.58,06:30,0.545
0.6966,2016:Q1,2016-04-22,0.7,06:30,0.686
0.65,2015:Q4,2016-01-22,0.65,06:30,0.633
0.69,2015:Q3,2015-10-16,0.69,09:00,0.662
0.65,2015:Q2,2015-07-17,0.65,09:00,0.613
0.66,2015:Q1,2015-04-17,0.66,09:00,0.637
0.64,2014:Q4,2015-01-23,0.64,09:00,0.6
0.7,2014:Q3,2014-10-17,0.7,09:00,0.659
